ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
241670_x_at	5.43e-01	4.34e-01	0.7853346	-6.648659	0.0571383	NBAT1
1569716_at	5.43e-01	4.34e-01	0.7852802	-6.648701	0.0633904	
202357_s_at	5.43e-01	4.34e-01	0.7852517	-6.648723	0.1088379	CFB
238665_at	5.43e-01	4.34e-01	0.7852268	-6.648743	0.0916105	ZNF865
227098_at	5.43e-01	4.34e-01	0.785152	-6.648801	0.086517	DUSP18
1559804_at	5.43e-01	4.34e-01	0.7848917	-6.649005	0.0543653	LOC105375875
218651_s_at	5.43e-01	4.34e-01	0.7848874	-6.649008	0.0541262	LARP6
220635_at	5.43e-01	4.34e-01	0.7848523	-6.649035	0.0470536	PSORS1C2
234928_x_at	5.43e-01	4.34e-01	-0.7848042	-6.649073	-0.05432	RUNX3
220259_at	5.43e-01	4.34e-01	-0.7847811	-6.649091	-0.0605679	PLEKHH3
235432_at	5.43e-01	4.34e-01	0.7847479	-6.649117	0.1348764	NPHP3
216499_at	5.43e-01	4.35e-01	0.7847089	-6.649147	0.0612392	LOC102723620
204365_s_at	5.43e-01	4.35e-01	0.7846424	-6.649199	0.1344393	REEP1
234084_x_at	5.43e-01	4.35e-01	-0.7846233	-6.649214	-0.0816422	
1555922_at	5.43e-01	4.35e-01	-0.7846128	-6.649222	-0.0670931	CASC10
206631_at	5.43e-01	4.35e-01	0.7846095	-6.649225	0.0733444	PTGER2
211689_s_at	5.43e-01	4.35e-01	0.7845033	-6.649308	0.0510091	TMPRSS2
226239_at	5.43e-01	4.35e-01	-0.7844903	-6.649318	-0.0810347	TMEM150A
236449_at	5.43e-01	4.35e-01	0.7843995	-6.649389	0.0866832	CSTB
240514_at	5.43e-01	4.35e-01	0.7843618	-6.649418	0.0620278	
220901_at	5.43e-01	4.35e-01	0.784303	-6.649464	0.0699647	GPR157
221511_x_at	5.43e-01	4.35e-01	-0.784267	-6.649492	-0.086625	DYX1C1-CCPG1///CCPG1
1559092_at	5.44e-01	4.35e-01	0.7840014	-6.649699	0.0547408	SLC9A5
239047_at	5.44e-01	4.35e-01	0.7838626	-6.649808	0.1059824	FAM122C
216259_at	5.44e-01	4.35e-01	0.7837743	-6.649877	0.0576975	LOC100506699
1559163_at	5.44e-01	4.35e-01	-0.7837612	-6.649887	-0.032637	INHBA-AS1
212383_at	5.44e-01	4.35e-01	0.7837147	-6.649923	0.1204951	ATP6V0A1
1552280_at	5.44e-01	4.35e-01	0.7836562	-6.649969	0.133251	TIMD4
203946_s_at	5.44e-01	4.35e-01	-0.7836036	-6.65001	-0.1442881	ARG2
1554691_a_at	5.44e-01	4.35e-01	-0.7835705	-6.650035	-0.1264469	PACSIN2
207102_at	5.44e-01	4.35e-01	-0.78357	-6.650036	-0.0494464	AKR1D1
235627_at	5.44e-01	4.35e-01	0.7835524	-6.65005	0.0880379	PFN4
207103_at	5.44e-01	4.35e-01	-0.7835511	-6.650051	-0.0412594	KCND2
201643_x_at	5.44e-01	4.35e-01	0.7835329	-6.650065	0.0542055	KDM3B
217931_at	5.44e-01	4.35e-01	-0.7833677	-6.650194	-0.0884652	CNPY3
218664_at	5.44e-01	4.35e-01	-0.7833582	-6.650201	-0.083569	MECR
232528_at	5.44e-01	4.35e-01	0.7833344	-6.650219	0.1078432	
228868_x_at	5.44e-01	4.35e-01	-0.7833295	-6.650223	-0.2020119	CDT1
240180_at	5.44e-01	4.35e-01	0.7830042	-6.650477	0.09137	
243323_s_at	5.44e-01	4.36e-01	-0.7829111	-6.650549	-0.1722305	ZFHX3
208433_s_at	5.44e-01	4.36e-01	0.7828709	-6.650581	0.0820418	LRP8
1565329_at	5.44e-01	4.36e-01	-0.782833	-6.65061	-0.0641227	POLE4
1560946_at	5.44e-01	4.36e-01	0.7826995	-6.650714	0.0593392	
233299_at	5.44e-01	4.36e-01	-0.7826175	-6.650778	-0.0629589	RIMS4
1555358_a_at	5.44e-01	4.36e-01	0.782606	-6.650787	0.0897879	ENTPD4
205730_s_at	5.44e-01	4.36e-01	-0.7826049	-6.650788	-0.1639706	ABLIM3
216107_at	5.44e-01	4.36e-01	-0.7825333	-6.650844	-0.0671687	LOC100129503
216755_at	5.44e-01	4.36e-01	0.7825116	-6.65086	0.0979698	OSBPL10
218946_at	5.44e-01	4.36e-01	0.7824055	-6.650943	0.1014278	NFU1
1569555_at	5.44e-01	4.36e-01	0.7823945	-6.650952	0.0686276	GDA
213426_s_at	5.45e-01	4.36e-01	0.7821325	-6.651156	0.0971945	CAV2
1552900_a_at	5.45e-01	4.36e-01	0.7821259	-6.651161	0.0530749	LINC01312
224552_s_at	5.45e-01	4.36e-01	0.7820616	-6.651211	0.0568178	KCNK4
210059_s_at	5.45e-01	4.36e-01	-0.7820457	-6.651223	-0.1117309	MAPK13
201061_s_at	5.45e-01	4.36e-01	-0.7820121	-6.651249	-0.0755525	STOM
208513_at	5.45e-01	4.36e-01	-0.7819414	-6.651304	-0.0603628	FOXB1
206458_s_at	5.45e-01	4.36e-01	-0.781923	-6.651318	-0.0664771	WNT2B
240197_at	5.45e-01	4.36e-01	-0.781912	-6.651327	-0.0787711	SYN2
243617_at	5.45e-01	4.36e-01	-0.7818902	-6.651344	-0.0614621	ZNF827
202682_s_at	5.45e-01	4.36e-01	-0.781859	-6.651368	-0.0431338	USP4
214782_at	5.45e-01	4.36e-01	-0.7818112	-6.651405	-0.0508936	CTTN
226494_at	5.45e-01	4.36e-01	-0.7816678	-6.651517	-0.0743269	CAMSAP3
1554170_a_at	5.45e-01	4.36e-01	-0.7816568	-6.651526	-0.0739938	MBLAC1
239888_at	5.45e-01	4.36e-01	0.7814699	-6.651671	0.0945057	UBQLN2
1560161_at	5.45e-01	4.36e-01	0.7814297	-6.651702	0.0457651	
226361_at	5.45e-01	4.36e-01	-0.7813733	-6.651746	-0.0993877	TMEM42
232915_at	5.45e-01	4.36e-01	-0.7813597	-6.651757	-0.0814637	DDX49
206331_at	5.45e-01	4.36e-01	0.7813544	-6.651761	0.152696	CALCRL
235678_at	5.45e-01	4.36e-01	-0.781337	-6.651774	-0.1211825	GM2A
222083_at	5.45e-01	4.37e-01	0.7809971	-6.652038	0.071792	GLYAT
222078_at	5.45e-01	4.37e-01	0.7809229	-6.652096	0.08075	PKLR
241613_at	5.45e-01	4.37e-01	0.7808463	-6.652156	0.1074726	
210405_x_at	5.45e-01	4.37e-01	-0.7808258	-6.652171	-0.0900246	TNFRSF10B
203355_s_at	5.45e-01	4.37e-01	-0.7807022	-6.652268	-0.1240574	PSD3
225326_at	5.45e-01	4.37e-01	-0.7806829	-6.652282	-0.087454	RBM27
220919_s_at	5.45e-01	4.37e-01	-0.7806366	-6.652318	-0.0468141	CFAP43
206467_x_at	5.45e-01	4.37e-01	0.7806066	-6.652342	0.0467818	RTEL1-TNFRSF6B///TNFRSF6B
239485_at	5.45e-01	4.37e-01	0.7806017	-6.652346	0.0618287	CDH4
222196_at	5.45e-01	4.37e-01	-0.7804485	-6.652465	-0.1997153	LOC389906
1561507_at	5.46e-01	4.37e-01	0.780287	-6.65259	0.0483614	FFAR1
200768_s_at	5.46e-01	4.37e-01	-0.7801747	-6.652677	-0.0407023	MAT2A
203813_s_at	5.46e-01	4.37e-01	0.780173	-6.652678	0.063783	SLIT3
236303_at	5.46e-01	4.37e-01	0.7801086	-6.652728	0.0585715	
1567271_at	5.46e-01	4.37e-01	0.7800064	-6.652808	0.0482465	OR4C1P
216590_at	5.46e-01	4.37e-01	0.7798593	-6.652922	0.1029732	GNAT3
1556082_a_at	5.46e-01	4.37e-01	-0.7797301	-6.653022	-0.1038551	
1557693_at	5.46e-01	4.37e-01	-0.7796078	-6.653117	-0.054061	SMC5-AS1
235550_at	5.46e-01	4.38e-01	-0.7795409	-6.653169	-0.07666	MAP9
221525_at	5.46e-01	4.38e-01	-0.7793434	-6.653322	-0.0787232	ZMIZ2
1561223_at	5.46e-01	4.38e-01	0.7793091	-6.653349	0.0655031	
241433_at	5.46e-01	4.38e-01	0.7793058	-6.653351	0.1452561	RCOR3
230545_at	5.46e-01	4.38e-01	0.7793	-6.653356	0.0489757	PARD3-AS1
1563190_at	5.46e-01	4.38e-01	0.7790963	-6.653514	0.113861	LOC105372069
1565826_at	5.46e-01	4.38e-01	0.7790071	-6.653583	0.0535059	
1562455_at	5.46e-01	4.38e-01	0.7789881	-6.653597	0.0525142	LOC101929586
221722_x_at	5.46e-01	4.38e-01	0.778978	-6.653605	0.0589352	LZTS1
1563612_at	5.46e-01	4.38e-01	0.7788931	-6.653671	0.056645	
223837_at	5.46e-01	4.38e-01	-0.7787036	-6.653818	-0.0460732	GULP1
232905_at	5.47e-01	4.38e-01	-0.7786472	-6.653862	-0.0806668	GTF2H5
227524_at	5.47e-01	4.38e-01	-0.7785883	-6.653907	-0.1329834	FZD3
1555429_at	5.47e-01	4.38e-01	0.7785085	-6.653969	0.0737719	
218839_at	5.47e-01	4.38e-01	-0.7784695	-6.653999	-0.2374925	HEY1
240603_s_at	5.47e-01	4.38e-01	0.7784242	-6.654034	0.0670772	ERI2
220681_at	5.47e-01	4.38e-01	0.7783506	-6.654091	0.052007	PRR34
1569097_at	5.47e-01	4.38e-01	0.7783428	-6.654097	0.053056	TP53BP1
1558651_at	5.47e-01	4.38e-01	-0.778232	-6.654183	-0.0849775	GVQW2
244507_at	5.47e-01	4.38e-01	-0.778199	-6.654209	-0.1228774	
207930_at	5.47e-01	4.38e-01	0.7781695	-6.654232	0.0728725	LCN1
241056_at	5.47e-01	4.38e-01	-0.7780639	-6.654313	-0.0849287	ZC3H3
243668_at	5.47e-01	4.38e-01	-0.7780113	-6.654354	-0.0768681	MED28
226460_at	5.47e-01	4.38e-01	-0.7780066	-6.654358	-0.0990126	FNIP2
223884_at	5.47e-01	4.39e-01	0.7778487	-6.65448	0.0759126	OPTC
230286_at	5.47e-01	4.39e-01	0.7778333	-6.654492	0.053565	SLC6A11
229150_at	5.47e-01	4.39e-01	0.777775	-6.654537	0.0630203	
243942_at	5.47e-01	4.39e-01	-0.7776185	-6.654658	-0.0566757	
1563071_at	5.47e-01	4.39e-01	-0.7775859	-6.654683	-0.1943941	LOC100289061
1563728_at	5.47e-01	4.39e-01	0.7775434	-6.654716	0.0660309	LINC00032
221389_at	5.47e-01	4.39e-01	-0.7775151	-6.654738	-0.0572373	PLA2G2E
214121_x_at	5.47e-01	4.39e-01	0.7774828	-6.654763	0.1450793	PDLIM7
208004_at	5.47e-01	4.39e-01	0.7774754	-6.654769	0.0823728	OPRPN
1562167_a_at	5.47e-01	4.39e-01	-0.7774462	-6.654791	-0.0927173	DEFB122
217001_x_at	5.47e-01	4.39e-01	0.7774226	-6.65481	0.0521572	HLA-DOA
234219_at	5.47e-01	4.39e-01	-0.7773777	-6.654844	-0.0992424	LOC101928820
224438_at	5.47e-01	4.39e-01	0.7773524	-6.654864	0.0466045	
237384_x_at	5.47e-01	4.39e-01	0.7773521	-6.654864	0.0349887	KCTD16
203794_at	5.47e-01	4.39e-01	0.777036	-6.655109	0.0886967	CDC42BPA
1553929_at	5.47e-01	4.39e-01	0.7770201	-6.655121	0.0598236	ACER1
1560619_at	5.47e-01	4.39e-01	0.7769182	-6.6552	0.0481297	LINC00935
207109_at	5.48e-01	4.39e-01	-0.7767329	-6.655343	-0.0917911	POU2F3
1564198_a_at	5.48e-01	4.39e-01	-0.7767093	-6.655361	-0.0614487	C10orf90
203543_s_at	5.48e-01	4.39e-01	-0.7766881	-6.655378	-0.151065	KLF9
1561200_at	5.48e-01	4.39e-01	0.7766192	-6.655431	0.0523488	VWA3B
217898_at	5.48e-01	4.39e-01	0.7764952	-6.655527	0.0428011	EMC7
224055_x_at	5.48e-01	4.39e-01	0.7764789	-6.655539	0.1503607	KCNK7
227212_s_at	5.48e-01	4.39e-01	-0.776365	-6.655627	-0.0878822	PHF19
1566163_at	5.48e-01	4.39e-01	0.7762487	-6.655717	0.0607186	
201767_s_at	5.48e-01	4.40e-01	-0.7757991	-6.656064	-0.0843057	ELAC2
1553962_s_at	5.48e-01	4.40e-01	0.7757881	-6.656073	0.0474786	RHOB
1555122_at	5.48e-01	4.40e-01	0.7757003	-6.65614	0.0843516	ADGRA3
219528_s_at	5.48e-01	4.40e-01	-0.7756139	-6.656207	-0.1348884	BCL11B
237456_at	5.48e-01	4.40e-01	0.7756052	-6.656214	0.1084923	
212217_at	5.48e-01	4.40e-01	-0.7755965	-6.656221	-0.1142609	PREPL
208045_at	5.48e-01	4.40e-01	-0.7755872	-6.656228	-0.0564259	
229523_at	5.48e-01	4.40e-01	-0.7755309	-6.656271	-0.0451356	TMEM200C
225113_at	5.48e-01	4.40e-01	-0.7755209	-6.656279	-0.1022225	AGPS
238304_at	5.48e-01	4.40e-01	0.7754753	-6.656314	0.0515612	
200825_s_at	5.48e-01	4.40e-01	-0.7754271	-6.656351	-0.0900494	HYOU1
205951_at	5.48e-01	4.40e-01	0.7753381	-6.65642	0.0590822	MYH1
222745_s_at	5.48e-01	4.40e-01	-0.7753307	-6.656426	-0.103601	KATNBL1
203057_s_at	5.48e-01	4.40e-01	-0.7752619	-6.656479	-0.0636123	PRDM2
241421_at	5.48e-01	4.40e-01	0.7752147	-6.656515	0.1579948	
205830_at	5.48e-01	4.40e-01	0.7751862	-6.656537	0.0940742	CLGN
219237_s_at	5.48e-01	4.40e-01	-0.7751326	-6.656578	-0.0749024	DNAJB14
1552879_a_at	5.48e-01	4.40e-01	0.7751164	-6.656591	0.113347	ATOH7
204422_s_at	5.49e-01	4.40e-01	0.7747063	-6.656907	0.1047231	FGF2
216999_at	5.49e-01	4.40e-01	-0.7745196	-6.657051	-0.0806092	EPOR
212829_at	5.49e-01	4.41e-01	0.7743818	-6.657157	0.05864	PIP4K2A
216005_at	5.49e-01	4.41e-01	0.7743169	-6.657207	0.0811402	TNC
1553529_at	5.49e-01	4.41e-01	0.7742036	-6.657295	0.0501063	TAS1R2
210512_s_at	5.49e-01	4.41e-01	0.7741572	-6.65733	0.1392783	VEGFA
1553507_a_at	5.49e-01	4.41e-01	0.7741263	-6.657354	0.0603033	GPR6
204933_s_at	5.49e-01	4.41e-01	-0.7740303	-6.657428	-0.0649295	TNFRSF11B
1553114_a_at	5.49e-01	4.41e-01	-0.7739262	-6.657508	-0.088397	PTK6
201276_at	5.49e-01	4.41e-01	-0.7739199	-6.657513	-0.0524944	RAB5B
1557481_a_at	5.49e-01	4.41e-01	-0.773912	-6.657519	-0.0721894	LINC00320
214914_at	5.49e-01	4.41e-01	0.7738559	-6.657562	0.0518567	FAM13C
236672_at	5.49e-01	4.41e-01	-0.7737906	-6.657613	-0.0508882	ZNF681
213136_at	5.49e-01	4.41e-01	0.7737396	-6.657652	0.0756066	PTPN2
206374_at	5.49e-01	4.41e-01	-0.7737357	-6.657655	-0.0729922	LOC101927562///DUSP8
240533_at	5.49e-01	4.41e-01	-0.7736864	-6.657693	-0.1136652	
243585_at	5.49e-01	4.41e-01	-0.7735702	-6.657782	-0.0591494	ATP13A5
243986_at	5.49e-01	4.41e-01	-0.7735059	-6.657832	-0.072998	LINC00355
216821_at	5.49e-01	4.41e-01	0.7734842	-6.657849	0.0526771	
236629_at	5.49e-01	4.41e-01	-0.7734228	-6.657896	-0.084953	IBA57
212674_s_at	5.50e-01	4.41e-01	0.7732165	-6.658055	0.0910293	DHX30
1561258_at	5.50e-01	4.41e-01	-0.7731776	-6.658085	-0.0442464	
200957_s_at	5.50e-01	4.41e-01	-0.7731706	-6.65809	-0.0816663	SSRP1
201611_s_at	5.50e-01	4.41e-01	-0.7731337	-6.658118	-0.0794906	ICMT
230816_at	5.50e-01	4.41e-01	-0.7729435	-6.658265	-0.0483562	FAM163B
225764_at	5.50e-01	4.41e-01	0.7728463	-6.658339	0.060342	ETV6
211704_s_at	5.50e-01	4.41e-01	-0.7727973	-6.658377	-0.0892468	SPIN2B///SPIN2A
209650_s_at	5.50e-01	4.42e-01	0.7726935	-6.658457	0.073024	TBC1D22A
1552938_at	5.50e-01	4.42e-01	-0.7722972	-6.658761	-0.0601656	ZIC5
225098_at	5.50e-01	4.42e-01	0.7721082	-6.658907	0.1203843	ABI2
1553341_at	5.50e-01	4.42e-01	0.7720842	-6.658925	0.0549347	UROC1
216880_at	5.50e-01	4.42e-01	0.7720178	-6.658976	0.1155509	RAD51B
230585_at	5.50e-01	4.42e-01	-0.7720171	-6.658977	-0.1688354	KCNJ15
208253_at	5.50e-01	4.42e-01	-0.7718716	-6.659088	-0.28196	SIGLEC8
200965_s_at	5.50e-01	4.42e-01	0.7718485	-6.659106	0.1116904	ABLIM1
236784_s_at	5.50e-01	4.42e-01	0.7718318	-6.659119	0.0672576	
243263_at	5.51e-01	4.42e-01	0.7714299	-6.659428	0.0547886	LINC00482
231229_at	5.51e-01	4.42e-01	0.7713192	-6.659513	0.0577423	HILS1
235972_at	5.51e-01	4.42e-01	0.7713004	-6.659527	0.0811761	TMEM131
235442_at	5.51e-01	4.42e-01	0.7712976	-6.659529	0.080387	CXorf56
237137_at	5.51e-01	4.42e-01	0.771291	-6.659534	0.0609285	SCARNA2
206351_s_at	5.51e-01	4.42e-01	0.771224	-6.659586	0.0637783	PEX10
225423_x_at	5.51e-01	4.42e-01	-0.7712097	-6.659597	-0.1087947	MRPL41
202651_at	5.51e-01	4.42e-01	0.7711207	-6.659665	0.0522467	LPGAT1
201185_at	5.51e-01	4.42e-01	-0.7711111	-6.659672	-0.1755769	HTRA1
233319_x_at	5.51e-01	4.43e-01	-0.7710554	-6.659715	-0.0652047	
225465_at	5.51e-01	4.43e-01	-0.7710549	-6.659715	-0.0611617	MAGI1
1569426_at	5.51e-01	4.43e-01	0.7707146	-6.659976	0.1033405	LOC100996342
239687_at	5.51e-01	4.43e-01	0.7706154	-6.660052	0.0773413	SLX4
203705_s_at	5.51e-01	4.43e-01	0.7705979	-6.660066	0.1359326	FZD7
216021_s_at	5.51e-01	4.43e-01	0.7704894	-6.660149	0.041617	GLRA3
227284_at	5.51e-01	4.43e-01	0.7704695	-6.660164	0.0692482	ZNF766
237500_at	5.51e-01	4.43e-01	0.7703915	-6.660224	0.0482043	
222500_at	5.51e-01	4.43e-01	0.7703639	-6.660245	0.1079286	PPIL1
234449_at	5.51e-01	4.43e-01	0.7703609	-6.660248	0.0686007	
1561197_at	5.51e-01	4.43e-01	-0.770309	-6.660287	-0.052229	LOC101929518///LOC101927088///FLJ43315///LOC442028
209316_s_at	5.51e-01	4.43e-01	0.7702912	-6.660301	0.0928691	HBS1L
237886_at	5.51e-01	4.43e-01	0.7702717	-6.660316	0.1324714	
1560757_at	5.51e-01	4.43e-01	-0.7702354	-6.660344	-0.061623	TOP1MT
229221_at	5.51e-01	4.43e-01	0.7701687	-6.660395	0.113217	CD44
1561679_at	5.51e-01	4.43e-01	0.7701633	-6.660399	0.0502291	
208382_s_at	5.51e-01	4.43e-01	0.7700748	-6.660467	0.0612008	DMC1
204055_s_at	5.51e-01	4.43e-01	-0.7699895	-6.660532	-0.1176026	CTAGE5
204225_at	5.51e-01	4.43e-01	-0.7699495	-6.660563	-0.0614168	HDAC4
236741_at	5.51e-01	4.43e-01	-0.7698995	-6.660601	-0.0666026	WDR72
210956_at	5.51e-01	4.43e-01	-0.7698072	-6.660672	-0.0559766	CH17-360D5.1///NPY4R
221685_s_at	5.52e-01	4.43e-01	-0.7695482	-6.66087	-0.1390499	SPDL1
244455_at	5.52e-01	4.43e-01	0.7694371	-6.660955	0.0770349	KCNT2
1555855_at	5.52e-01	4.43e-01	0.7693964	-6.660987	0.0588706	AKR1C1
1563404_at	5.52e-01	4.44e-01	0.7692815	-6.661075	0.0741724	
234281_at	5.52e-01	4.44e-01	0.7692554	-6.661095	0.0600144	ESPNP///ESPN
217566_s_at	5.52e-01	4.44e-01	0.7690394	-6.66126	0.0661431	TGM4
229797_at	5.52e-01	4.44e-01	-0.7689556	-6.661324	-0.2597591	MCOLN3
232360_at	5.52e-01	4.44e-01	-0.7689253	-6.661347	-0.1034197	EHF
223670_s_at	5.52e-01	4.44e-01	0.7686463	-6.661561	0.2063284	HEMGN
215940_at	5.52e-01	4.44e-01	-0.7686325	-6.661571	-0.0567887	LINC01361
219103_at	5.52e-01	4.44e-01	0.7685841	-6.661608	0.090507	ASAP3
206024_at	5.52e-01	4.44e-01	0.7685224	-6.661655	0.1351977	HPD
219181_at	5.52e-01	4.44e-01	-0.7684193	-6.661734	-0.0430395	LIPG
233994_at	5.52e-01	4.44e-01	0.7684155	-6.661737	0.0561705	
1559064_at	5.52e-01	4.44e-01	-0.7683015	-6.661824	-0.0822409	NUP153
1553560_at	5.52e-01	4.44e-01	-0.7682896	-6.661833	-0.0527186	VN1R4
212309_at	5.52e-01	4.44e-01	-0.7682812	-6.66184	-0.0944384	CLASP2
205879_x_at	5.52e-01	4.44e-01	0.7682808	-6.66184	0.0649145	RET
228649_at	5.53e-01	4.44e-01	0.7680735	-6.661999	0.0601873	NOTUM
91952_at	5.53e-01	4.44e-01	0.7678397	-6.662177	0.0914842	DCAF15
227830_at	5.53e-01	4.44e-01	-0.7677693	-6.662231	-0.0581608	GABRB3
216992_s_at	5.53e-01	4.44e-01	-0.7677145	-6.662273	-0.0523939	GRM8
231979_at	5.53e-01	4.44e-01	0.7677134	-6.662274	0.2340013	GABPB1-AS1
1553218_a_at	5.53e-01	4.45e-01	-0.7676574	-6.662317	-0.1019704	ZNF512
1554872_a_at	5.53e-01	4.45e-01	-0.7674623	-6.662466	-0.0504283	HMGCLL1
218127_at	5.53e-01	4.45e-01	-0.7673517	-6.66255	-0.1418494	NFYB
213668_s_at	5.53e-01	4.45e-01	0.7672958	-6.662593	0.112471	SOX4
226912_at	5.53e-01	4.45e-01	0.7672327	-6.662641	0.119999	ZDHHC23
232252_at	5.53e-01	4.45e-01	0.7671428	-6.66271	0.0618235	DUSP27
226701_at	5.53e-01	4.45e-01	0.7671423	-6.66271	0.0536682	GJA5
205750_at	5.53e-01	4.45e-01	-0.7668905	-6.662902	-0.0695289	BPHL
1561239_at	5.53e-01	4.45e-01	0.7668483	-6.662934	0.055585	
205256_at	5.53e-01	4.45e-01	0.7668336	-6.662946	0.0921676	ZBTB39
240761_at	5.53e-01	4.45e-01	-0.7668214	-6.662955	-0.0624593	
224079_at	5.53e-01	4.45e-01	-0.7665618	-6.663153	-0.0596366	IL17C
1559956_at	5.53e-01	4.45e-01	0.7665016	-6.663199	0.0499276	SYT7
242672_at	5.53e-01	4.45e-01	0.7664826	-6.663213	0.1109122	
1555504_at	5.53e-01	4.45e-01	0.7664654	-6.663226	0.0433558	TYR
1567656_at	5.53e-01	4.45e-01	-0.7664207	-6.663261	-0.0483651	OR2H1
218385_at	5.53e-01	4.45e-01	0.7663857	-6.663287	0.0685196	MRPS18A
224223_s_at	5.54e-01	4.45e-01	0.7662472	-6.663393	0.0593578	PDE11A
217440_at	5.54e-01	4.45e-01	-0.7660189	-6.663567	-0.0434269	
207889_at	5.54e-01	4.46e-01	-0.7658481	-6.663697	-0.0784084	SARDH
220989_s_at	5.54e-01	4.46e-01	-0.7658319	-6.663709	-0.0608953	AMN
244372_at	5.54e-01	4.46e-01	0.7656655	-6.663836	0.0633098	LOC101060019
1565699_at	5.54e-01	4.46e-01	-0.765609	-6.663879	-0.0679696	HECTD2
1562815_at	5.54e-01	4.46e-01	-0.7655874	-6.663896	-0.0537216	EFCAB6
226080_at	5.54e-01	4.46e-01	0.7655621	-6.663915	0.0710998	SSH2
203033_x_at	5.54e-01	4.46e-01	-0.7655037	-6.66396	-0.0744635	FH
208302_at	5.54e-01	4.46e-01	-0.7654754	-6.663981	-0.1150655	HMHB1
212095_s_at	5.54e-01	4.46e-01	-0.7651949	-6.664195	-0.1242866	MTUS1
203089_s_at	5.54e-01	4.46e-01	-0.7651789	-6.664207	-0.0750407	HTRA2
237267_at	5.54e-01	4.46e-01	0.7649287	-6.664397	0.0668701	LOC100506675
225814_at	5.54e-01	4.46e-01	-0.7649043	-6.664416	-0.04823	XRN1
201324_at	5.54e-01	4.46e-01	0.7648382	-6.664466	0.192905	EMP1
225135_at	5.54e-01	4.46e-01	-0.7648324	-6.664471	-0.0562969	SIN3A
1569008_at	5.54e-01	4.46e-01	-0.7647864	-6.664506	-0.0633434	LOC648761///FAM201B
231075_x_at	5.54e-01	4.46e-01	-0.7647525	-6.664532	-0.1315377	ABI2
1554380_at	5.54e-01	4.46e-01	-0.7646879	-6.664581	-0.0661604	NEK11
221867_at	5.54e-01	4.46e-01	-0.7646825	-6.664585	-0.0948288	N4BP1
210015_s_at	5.55e-01	4.46e-01	0.7645239	-6.664706	0.0730236	MAP2
239618_at	5.55e-01	4.46e-01	-0.7643985	-6.664801	-0.0513741	SEC16B
1563834_a_at	5.55e-01	4.46e-01	-0.7643354	-6.664849	-0.0682658	AKNAD1
211562_s_at	5.55e-01	4.47e-01	-0.7642897	-6.664884	-0.0644396	LMOD1
227031_at	5.55e-01	4.47e-01	-0.7639881	-6.665113	-0.0987976	SNX13
232580_x_at	5.55e-01	4.47e-01	0.7639228	-6.665163	0.1033101	
235169_at	5.55e-01	4.47e-01	0.7638161	-6.665244	0.053646	FBXO27
221727_at	5.55e-01	4.47e-01	-0.7638065	-6.665251	-0.1017932	SUB1
238323_at	5.55e-01	4.47e-01	0.7637767	-6.665274	0.0494102	TEAD2
228739_at	5.55e-01	4.47e-01	0.7636929	-6.665337	0.064475	CYS1
243399_at	5.55e-01	4.47e-01	0.763662	-6.665361	0.1580798	
222045_s_at	5.55e-01	4.47e-01	-0.7636426	-6.665376	-0.0804199	PCIF1
215730_at	5.55e-01	4.47e-01	0.7635028	-6.665482	0.0493893	VGLL1
208015_at	5.55e-01	4.47e-01	0.7634866	-6.665494	0.0863944	SMAD1
238994_at	5.55e-01	4.47e-01	0.7634765	-6.665502	0.0841927	OTUD7B
201686_x_at	5.55e-01	4.47e-01	0.763452	-6.665521	0.1049274	API5
211535_s_at	5.55e-01	4.47e-01	0.7633612	-6.665589	0.0823967	FGFR1
211726_s_at	5.55e-01	4.47e-01	0.7632366	-6.665684	0.0620265	FMO2
1561384_a_at	5.55e-01	4.47e-01	0.7631991	-6.665713	0.0603256	LOC284661
222095_s_at	5.55e-01	4.47e-01	0.7631794	-6.665728	0.0520434	FAM163A
215680_at	5.55e-01	4.47e-01	0.7631102	-6.66578	0.0652287	KIAA1654
234446_at	5.55e-01	4.47e-01	0.7630595	-6.665819	0.0705479	
238160_at	5.55e-01	4.47e-01	-0.7629957	-6.665867	-0.0518957	ACOT12
1555651_at	5.55e-01	4.47e-01	0.7629842	-6.665876	0.0492634	OR10A5
219841_at	5.55e-01	4.47e-01	0.7629765	-6.665882	0.1218992	AICDA
241308_at	5.55e-01	4.47e-01	-0.7629689	-6.665887	-0.0610614	LINC01255
239842_x_at	5.56e-01	4.47e-01	-0.7628358	-6.665988	-0.1220433	
239533_at	5.56e-01	4.47e-01	-0.7626888	-6.6661	-0.1188293	GPR155
207808_s_at	5.56e-01	4.48e-01	0.7626016	-6.666166	0.2436032	PROS1
1563933_a_at	5.56e-01	4.48e-01	0.7625326	-6.666219	0.0534054	PLD5
207014_at	5.56e-01	4.48e-01	-0.7625145	-6.666232	-0.0459881	GABRA2
214851_at	5.56e-01	4.48e-01	0.7623989	-6.66632	0.0591428	HNF4A
1556402_at	5.56e-01	4.48e-01	-0.7621875	-6.66648	-0.1669938	
1559235_a_at	5.56e-01	4.48e-01	-0.7621804	-6.666486	-0.0755698	SOX30
206462_s_at	5.56e-01	4.48e-01	0.7620946	-6.666551	0.0589834	NTRK3
235361_at	5.56e-01	4.48e-01	-0.7620584	-6.666578	-0.1400208	STAMBP
