ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
230653_at	6.60e-01	4.68e-01	-7.31e-01	-6.757966	-1.64e-01	
208369_s_at	6.60e-01	4.68e-01	7.31e-01	-6.75801	1.26e-01	GCDH
1561393_at	6.60e-01	4.68e-01	-7.31e-01	-6.758031	-6.46e-03	KIAA1755
201474_s_at	6.60e-01	4.68e-01	7.31e-01	-6.758076	9.83e-02	ITGA3
206926_s_at	6.60e-01	4.68e-01	7.31e-01	-6.758133	2.52e-02	IL11
219777_at	6.60e-01	4.68e-01	7.31e-01	-6.758179	2.02e-01	GIMAP6
232854_at	6.60e-01	4.68e-01	7.30e-01	-6.758243	6.35e-03	DIRAS1
237705_at	6.60e-01	4.68e-01	7.30e-01	-6.758251	6.97e-03	
1561638_at	6.60e-01	4.68e-01	7.30e-01	-6.758257	1.17e-02	
217160_at	6.60e-01	4.68e-01	-7.30e-01	-6.758261	-7.97e-03	TSPY1
208413_at	6.60e-01	4.68e-01	7.30e-01	-6.758277	1.14e-02	RARB
208192_at	6.60e-01	4.68e-01	7.30e-01	-6.758285	1.52e-02	
242692_at	6.60e-01	4.68e-01	7.30e-01	-6.758339	4.64e-03	GLYCTK-AS1
232905_at	6.60e-01	4.68e-01	7.30e-01	-6.758368	2.57e-02	GTF2H5
225889_at	6.60e-01	4.68e-01	-7.30e-01	-6.758371	-7.80e-02	AEBP2
218586_at	6.60e-01	4.68e-01	-7.30e-01	-6.758398	-6.15e-02	MRGBP
208522_s_at	6.60e-01	4.68e-01	7.30e-01	-6.758403	1.13e-02	PTCH1
206863_x_at	6.60e-01	4.68e-01	7.30e-01	-6.758429	3.32e-02	HRK
214400_at	6.60e-01	4.68e-01	7.30e-01	-6.758449	5.98e-03	INSL3
237907_at	6.60e-01	4.68e-01	7.30e-01	-6.758462	2.41e-02	
1553839_at	6.60e-01	4.68e-01	-7.30e-01	-6.758477	-6.81e-03	CCDC149
233245_at	6.60e-01	4.68e-01	7.30e-01	-6.758479	9.21e-03	UHRF1BP1
210006_at	6.60e-01	4.69e-01	-7.30e-01	-6.758556	-1.39e-01	ABHD14A///ACY1
1569948_at	6.60e-01	4.69e-01	-7.30e-01	-6.758597	-1.04e-01	
202245_at	6.60e-01	4.69e-01	7.30e-01	-6.758612	1.02e-01	LSS
1568787_at	6.60e-01	4.69e-01	-7.30e-01	-6.758631	-1.62e-02	LOC100506083
234160_at	6.60e-01	4.69e-01	7.30e-01	-6.758665	6.54e-03	
222430_s_at	6.60e-01	4.69e-01	-7.30e-01	-6.758693	-7.64e-02	YTHDF2
1556824_at	6.60e-01	4.69e-01	7.30e-01	-6.758718	4.63e-02	
239433_at	6.60e-01	4.69e-01	7.30e-01	-6.758725	1.36e-01	LRRC8E
243156_at	6.60e-01	4.69e-01	7.30e-01	-6.75874	2.08e-02	
1558425_x_at	6.60e-01	4.69e-01	-7.30e-01	-6.758814	-8.17e-03	LINC00265
212089_at	6.60e-01	4.69e-01	-7.30e-01	-6.758825	-7.73e-02	LMNA
241001_at	6.60e-01	4.69e-01	-7.30e-01	-6.758836	-2.14e-02	
1565107_x_at	6.60e-01	4.69e-01	7.30e-01	-6.758856	6.03e-03	
228209_at	6.60e-01	4.69e-01	7.30e-01	-6.758859	9.19e-02	LHX4-AS1
208918_s_at	6.60e-01	4.69e-01	7.29e-01	-6.759083	1.00e-01	NADK
211203_s_at	6.60e-01	4.69e-01	7.29e-01	-6.759087	1.61e-01	CNTN1
1560095_s_at	6.60e-01	4.69e-01	-7.29e-01	-6.759162	-4.16e-02	
211182_x_at	6.60e-01	4.69e-01	7.29e-01	-6.759191	1.50e-02	LOC101928269///LOC100506403///RUNX1
1556187_at	6.60e-01	4.69e-01	-7.29e-01	-6.759213	-4.03e-02	ZNF555
216931_at	6.60e-01	4.69e-01	7.29e-01	-6.759234	5.22e-03	
243310_at	6.60e-01	4.69e-01	7.29e-01	-6.759266	1.39e-01	
230563_at	6.60e-01	4.69e-01	7.29e-01	-6.759298	9.93e-02	RASGEF1A
230272_at	6.60e-01	4.69e-01	7.29e-01	-6.759305	6.15e-03	LINC00461///MIR9-2
1552708_a_at	6.61e-01	4.69e-01	-7.29e-01	-6.759387	-3.05e-02	DUSP19
1553436_at	6.61e-01	4.69e-01	7.29e-01	-6.75942	6.26e-03	MUC19
207869_s_at	6.61e-01	4.69e-01	7.29e-01	-6.75944	4.49e-02	CACNA1G
221256_s_at	6.61e-01	4.69e-01	7.29e-01	-6.759467	1.26e-01	HDHD3
225982_at	6.61e-01	4.69e-01	-7.29e-01	-6.759523	-6.45e-02	UBTF
214200_s_at	6.61e-01	4.69e-01	7.29e-01	-6.759582	3.31e-02	COL6A1
222742_s_at	6.61e-01	4.69e-01	7.29e-01	-6.75959	7.10e-02	IFT22
241825_at	6.61e-01	4.69e-01	-7.29e-01	-6.759599	-7.23e-02	TYW5
204291_at	6.61e-01	4.69e-01	-7.29e-01	-6.759602	-1.01e-01	ZNF518A
237543_at	6.61e-01	4.69e-01	7.29e-01	-6.759684	1.37e-02	LOC100506286
1569268_at	6.61e-01	4.69e-01	-7.29e-01	-6.759684	-1.12e-02	GRIN2C
1553341_at	6.61e-01	4.70e-01	7.29e-01	-6.759688	5.99e-03	UROC1
216369_at	6.61e-01	4.70e-01	7.29e-01	-6.759701	2.67e-02	
1567627_at	6.61e-01	4.70e-01	7.28e-01	-6.759764	7.05e-02	CD74
1570205_at	6.61e-01	4.70e-01	7.28e-01	-6.75978	1.22e-02	
1563474_at	6.61e-01	4.70e-01	-7.28e-01	-6.759791	-4.48e-02	ETFBKMT
219943_s_at	6.61e-01	4.70e-01	-7.28e-01	-6.759865	-4.56e-02	USP46
238305_at	6.61e-01	4.70e-01	7.28e-01	-6.759875	2.37e-02	
215522_at	6.61e-01	4.70e-01	-7.28e-01	-6.75997	-9.89e-03	SORCS3
208389_s_at	6.61e-01	4.70e-01	-7.28e-01	-6.75999	-1.73e-02	SLC1A2
1568366_at	6.61e-01	4.70e-01	7.28e-01	-6.760017	2.95e-02	
214165_s_at	6.61e-01	4.70e-01	7.28e-01	-6.760023	4.44e-03	HS6ST1
214131_at	6.61e-01	4.70e-01	-7.28e-01	-6.760125	-4.12e-01	TXLNGY
221183_at	6.61e-01	4.70e-01	7.28e-01	-6.760133	5.07e-03	LOC100507388
214572_s_at	6.61e-01	4.70e-01	7.28e-01	-6.760146	2.07e-02	INSL3
1563079_at	6.61e-01	4.70e-01	7.28e-01	-6.760146	5.42e-03	LOC100289090
1559792_at	6.61e-01	4.70e-01	-7.28e-01	-6.760158	-1.17e-02	
237637_at	6.61e-01	4.70e-01	7.28e-01	-6.760208	8.37e-03	
236744_at	6.61e-01	4.70e-01	7.28e-01	-6.760209	1.44e-02	C9orf172
1555022_at	6.61e-01	4.70e-01	-7.28e-01	-6.760258	-3.20e-02	RGS12
232903_at	6.61e-01	4.70e-01	-7.28e-01	-6.760265	-4.68e-02	
207341_at	6.61e-01	4.70e-01	7.28e-01	-6.760314	7.04e-03	PRTN3
241908_at	6.61e-01	4.70e-01	-7.28e-01	-6.760316	-8.56e-02	BROX
241570_at	6.61e-01	4.70e-01	-7.28e-01	-6.76034	-1.52e-02	
1561528_at	6.61e-01	4.70e-01	7.28e-01	-6.760351	1.43e-02	LOC101927592
238926_at	6.61e-01	4.70e-01	-7.28e-01	-6.760388	-7.81e-03	TCONS_00029157
232316_at	6.61e-01	4.70e-01	7.28e-01	-6.760409	7.45e-03	SAMD15
237214_at	6.61e-01	4.70e-01	-7.27e-01	-6.760498	-1.73e-02	TFRC
1562348_at	6.61e-01	4.70e-01	7.27e-01	-6.760506	5.88e-03	LINC00664
213980_s_at	6.61e-01	4.70e-01	7.27e-01	-6.760509	9.12e-02	CTBP1
223703_at	6.61e-01	4.70e-01	-7.27e-01	-6.760561	-5.45e-02	C10orf11
241270_at	6.61e-01	4.70e-01	7.27e-01	-6.760571	3.48e-02	
235582_at	6.61e-01	4.70e-01	7.27e-01	-6.760585	2.26e-02	E2F2
244152_at	6.61e-01	4.70e-01	7.27e-01	-6.760591	1.79e-02	IQCJ-SCHIP1-AS1
242302_at	6.61e-01	4.70e-01	-7.27e-01	-6.760684	-1.04e-02	PDS5B
220286_at	6.61e-01	4.70e-01	7.27e-01	-6.760718	6.13e-03	MTMR10
217225_x_at	6.61e-01	4.70e-01	-7.27e-01	-6.760795	-6.66e-02	LOC101060373///NOMO3///NOMO2///NOMO1
236785_at	6.61e-01	4.70e-01	7.27e-01	-6.7608	4.48e-03	LOC101928461
218967_s_at	6.61e-01	4.70e-01	-7.27e-01	-6.760863	-8.61e-02	PTER
212360_at	6.61e-01	4.70e-01	-7.27e-01	-6.760884	-6.53e-02	AMPD2
222959_at	6.61e-01	4.71e-01	7.27e-01	-6.7609	6.93e-03	CNGB3
1559692_at	6.61e-01	4.71e-01	-7.27e-01	-6.760932	-2.08e-02	
200026_at	6.62e-01	4.71e-01	7.27e-01	-6.761007	6.79e-02	RPL34
1563074_at	6.62e-01	4.71e-01	7.27e-01	-6.761055	4.00e-03	LOC255654
1557514_a_at	6.62e-01	4.71e-01	7.27e-01	-6.761076	4.32e-03	
201019_s_at	6.62e-01	4.71e-01	7.27e-01	-6.761079	7.10e-02	EIF1AX
234285_at	6.62e-01	4.71e-01	7.27e-01	-6.761105	4.27e-03	SYNGAP1
227521_at	6.62e-01	4.71e-01	7.27e-01	-6.761132	6.61e-02	FBXO33
206435_at	6.62e-01	4.71e-01	7.26e-01	-6.761172	1.92e-02	B4GALNT1
223346_at	6.62e-01	4.71e-01	-7.26e-01	-6.76119	-9.08e-02	VPS18
216663_s_at	6.62e-01	4.71e-01	-7.26e-01	-6.761258	-1.27e-02	ZMYND10
243080_at	6.62e-01	4.71e-01	7.26e-01	-6.761278	5.82e-03	HECW2
220847_x_at	6.62e-01	4.71e-01	7.26e-01	-6.761357	1.14e-02	ZNF221
1563943_at	6.62e-01	4.71e-01	7.26e-01	-6.761361	4.80e-02	PPARGC1B
201187_s_at	6.62e-01	4.71e-01	-7.26e-01	-6.761366	-2.77e-02	ITPR3
1557042_at	6.62e-01	4.71e-01	7.26e-01	-6.761379	6.07e-03	KCNQ3
1563685_at	6.62e-01	4.71e-01	7.26e-01	-6.761433	1.23e-02	LOC285422
240905_at	6.62e-01	4.71e-01	7.26e-01	-6.761452	5.71e-03	
1568851_at	6.62e-01	4.71e-01	7.26e-01	-6.761454	1.31e-02	LINC01352
210675_s_at	6.62e-01	4.71e-01	7.26e-01	-6.761462	2.44e-02	PTPRR
214565_s_at	6.62e-01	4.71e-01	-7.26e-01	-6.761471	-7.67e-03	SMR3A///SMR3B
237226_at	6.62e-01	4.71e-01	-7.26e-01	-6.761503	-1.83e-02	
233277_at	6.62e-01	4.71e-01	7.26e-01	-6.761539	5.83e-03	
201798_s_at	6.62e-01	4.71e-01	7.26e-01	-6.761551	7.67e-02	MYOF
1553780_at	6.62e-01	4.71e-01	-7.26e-01	-6.761606	-3.15e-02	LINC00638
1558354_s_at	6.62e-01	4.71e-01	-7.26e-01	-6.76161	-4.81e-02	PLCG1-AS1
202003_s_at	6.62e-01	4.71e-01	-7.26e-01	-6.761631	-1.82e-01	ACAA2
1561384_a_at	6.62e-01	4.71e-01	7.26e-01	-6.761809	1.17e-02	LOC284661
240630_at	6.62e-01	4.71e-01	7.26e-01	-6.761814	4.81e-02	
233162_at	6.62e-01	4.71e-01	7.26e-01	-6.761864	1.40e-02	LOC101926892
1557256_a_at	6.62e-01	4.71e-01	-7.25e-01	-6.761903	-2.86e-02	GABRB1
1561544_at	6.62e-01	4.71e-01	7.25e-01	-6.761923	1.04e-02	LOC101927058
1553276_at	6.62e-01	4.71e-01	7.25e-01	-6.761968	7.48e-03	ZNF560
1567679_at	6.62e-01	4.71e-01	7.25e-01	-6.762019	8.01e-03	SNORA74A
1569835_at	6.62e-01	4.71e-01	7.25e-01	-6.762077	1.02e-02	LOC339352
1560692_at	6.62e-01	4.72e-01	7.25e-01	-6.762108	8.44e-03	VSTM2A-OT1///VSTM2A
227275_at	6.62e-01	4.72e-01	7.25e-01	-6.762214	2.29e-02	MEX3C
204086_at	6.62e-01	4.72e-01	7.25e-01	-6.762261	1.01e-02	PRAME
236382_at	6.62e-01	4.72e-01	7.25e-01	-6.762263	2.32e-02	WRAP73
243506_at	6.62e-01	4.72e-01	7.25e-01	-6.762272	2.63e-02	AKAIN1
237508_at	6.62e-01	4.72e-01	7.25e-01	-6.762287	6.57e-03	
231703_s_at	6.62e-01	4.72e-01	7.25e-01	-6.762292	8.47e-03	ADH4
1565760_at	6.62e-01	4.72e-01	7.25e-01	-6.762318	9.05e-03	
225142_at	6.62e-01	4.72e-01	7.25e-01	-6.762319	2.27e-01	KDM7A
229278_at	6.62e-01	4.72e-01	-7.25e-01	-6.762351	-2.16e-02	USP51
243345_at	6.62e-01	4.72e-01	-7.25e-01	-6.762361	-2.56e-02	RNF14
234497_s_at	6.62e-01	4.72e-01	7.25e-01	-6.762417	4.32e-02	
209176_at	6.62e-01	4.72e-01	-7.25e-01	-6.76245	-7.41e-02	SEC23IP
237858_s_at	6.62e-01	4.72e-01	7.25e-01	-6.762467	4.19e-02	MTUS2
212303_x_at	6.63e-01	4.72e-01	7.25e-01	-6.762545	9.62e-02	KHSRP
1554249_a_at	6.63e-01	4.72e-01	-7.25e-01	-6.762557	-1.22e-01	ZNF638-IT1///ZNF638
1552396_at	6.63e-01	4.72e-01	7.25e-01	-6.762572	9.12e-03	WFDC6
209652_s_at	6.63e-01	4.72e-01	-7.25e-01	-6.762585	-2.26e-01	PGF
203959_s_at	6.63e-01	4.72e-01	7.24e-01	-6.762629	8.13e-02	ZBTB40
224064_s_at	6.63e-01	4.72e-01	7.24e-01	-6.762643	1.20e-01	DHDDS
206556_at	6.63e-01	4.72e-01	-7.24e-01	-6.762687	-1.24e-02	CLUL1
226660_at	6.63e-01	4.72e-01	-7.24e-01	-6.762689	-5.46e-02	RPS6KB1
216147_at	6.63e-01	4.72e-01	-7.24e-01	-6.762714	-1.06e-01	
234446_at	6.63e-01	4.72e-01	-7.24e-01	-6.762747	-1.23e-02	
233134_at	6.63e-01	4.72e-01	-7.24e-01	-6.762747	-1.44e-02	RPH3AL
1557139_at	6.63e-01	4.72e-01	7.24e-01	-6.762874	1.38e-02	DDX11-AS1
204293_at	6.63e-01	4.72e-01	7.24e-01	-6.762987	6.92e-02	SGSH
232214_x_at	6.63e-01	4.72e-01	-7.24e-01	-6.763	-5.98e-02	ZNF554
240337_at	6.63e-01	4.72e-01	-7.24e-01	-6.76302	-9.50e-03	RHOA
1553147_at	6.63e-01	4.72e-01	7.24e-01	-6.763044	3.48e-02	RANBP3L
1554103_at	6.63e-01	4.72e-01	7.24e-01	-6.763065	1.76e-02	
1553533_at	6.63e-01	4.72e-01	7.24e-01	-6.763069	3.25e-02	JPH1
221389_at	6.63e-01	4.72e-01	7.24e-01	-6.763131	8.82e-03	PLA2G2E
1567247_at	6.63e-01	4.72e-01	7.24e-01	-6.763181	8.88e-03	OR5H1
202281_at	6.63e-01	4.72e-01	7.24e-01	-6.763221	6.06e-02	GAK
1560425_s_at	6.63e-01	4.72e-01	7.24e-01	-6.763222	2.25e-02	PTPRD-AS1
221033_s_at	6.63e-01	4.72e-01	-7.24e-01	-6.763243	-1.53e-02	RNF17
239298_at	6.63e-01	4.73e-01	7.24e-01	-6.763281	5.66e-03	
231512_at	6.63e-01	4.73e-01	7.23e-01	-6.763339	2.04e-02	ATP13A4-AS1
1565546_at	6.63e-01	4.73e-01	-7.23e-01	-6.763339	-3.14e-02	RNF141
1553209_at	6.63e-01	4.73e-01	7.23e-01	-6.763417	5.63e-03	RNFT2
207151_at	6.63e-01	4.73e-01	7.23e-01	-6.763421	1.30e-02	ADCYAP1R1
1561247_at	6.63e-01	4.73e-01	-7.23e-01	-6.763453	-1.95e-02	LINC01581
234748_x_at	6.63e-01	4.73e-01	7.23e-01	-6.763496	2.98e-02	KIF20B
215336_at	6.63e-01	4.73e-01	7.23e-01	-6.763501	1.26e-01	AKAP11
209887_at	6.63e-01	4.73e-01	7.23e-01	-6.763617	5.83e-03	SMAD6
210344_at	6.63e-01	4.73e-01	-7.23e-01	-6.763622	-6.06e-03	OSBPL7
1568755_a_at	6.63e-01	4.73e-01	7.23e-01	-6.763633	7.17e-03	LOC101927814
1555779_a_at	6.63e-01	4.73e-01	7.23e-01	-6.763645	2.06e-02	CD79A
230124_at	6.63e-01	4.73e-01	7.23e-01	-6.763647	5.84e-03	PRKCH
241318_at	6.63e-01	4.73e-01	7.23e-01	-6.763652	2.31e-02	
236746_at	6.63e-01	4.73e-01	7.23e-01	-6.763699	1.80e-02	GALNT1
211878_at	6.63e-01	4.73e-01	7.23e-01	-6.763726	1.96e-02	
216367_at	6.63e-01	4.73e-01	7.23e-01	-6.763819	1.51e-02	COL4A3
238241_at	6.63e-01	4.73e-01	7.23e-01	-6.763926	2.28e-02	EPHA5-AS1
233176_at	6.63e-01	4.73e-01	7.23e-01	-6.763927	6.30e-02	LOC100507642
232761_at	6.63e-01	4.73e-01	7.23e-01	-6.763935	7.69e-02	COX4I2
205447_s_at	6.64e-01	4.73e-01	-7.22e-01	-6.764071	-3.75e-02	MAP3K12
1560595_at	6.64e-01	4.73e-01	7.22e-01	-6.764083	4.55e-03	LOC100128993
217428_s_at	6.64e-01	4.73e-01	-7.22e-01	-6.764135	-4.87e-02	COL10A1
216284_at	6.64e-01	4.73e-01	-7.22e-01	-6.76416	-6.95e-02	
1569454_a_at	6.64e-01	4.73e-01	-7.22e-01	-6.764169	-2.65e-02	LOC283352
1569407_at	6.64e-01	4.73e-01	7.22e-01	-6.764209	2.61e-02	
240573_at	6.64e-01	4.73e-01	7.22e-01	-6.764247	5.54e-02	LOC374443
237537_at	6.64e-01	4.73e-01	7.22e-01	-6.764266	1.23e-02	LINC01360
238622_at	6.64e-01	4.73e-01	-7.22e-01	-6.764289	-9.73e-02	RAP2B
230368_at	6.64e-01	4.73e-01	7.22e-01	-6.76432	5.95e-02	ERF
243635_at	6.64e-01	4.73e-01	-7.22e-01	-6.764434	-1.16e-02	DNAJC10
241587_at	6.64e-01	4.73e-01	7.22e-01	-6.764445	8.84e-03	NAALADL2-AS3
200906_s_at	6.64e-01	4.74e-01	-7.22e-01	-6.764459	-1.17e-01	PALLD
221905_at	6.64e-01	4.74e-01	-7.22e-01	-6.764505	-8.16e-02	CYLD
1560590_s_at	6.64e-01	4.74e-01	7.22e-01	-6.764601	3.44e-02	LOC105376323
214102_at	6.64e-01	4.74e-01	7.22e-01	-6.764613	1.56e-01	
218224_at	6.64e-01	4.74e-01	-7.22e-01	-6.764648	-9.27e-02	PNMA1
1554677_s_at	6.64e-01	4.74e-01	-7.22e-01	-6.764656	-8.96e-03	CMTM4
1562805_at	6.64e-01	4.74e-01	7.22e-01	-6.764685	7.27e-03	TLR8-AS1
237599_at	6.64e-01	4.74e-01	-7.22e-01	-6.764693	-1.20e-02	
234056_at	6.64e-01	4.74e-01	7.22e-01	-6.764724	6.69e-03	
1562313_at	6.64e-01	4.74e-01	7.22e-01	-6.764747	1.66e-02	BCORP1
1566836_at	6.64e-01	4.74e-01	7.21e-01	-6.764803	1.63e-02	
210044_s_at	6.64e-01	4.74e-01	-7.21e-01	-6.764805	-6.00e-02	LYL1
1557753_at	6.64e-01	4.74e-01	7.21e-01	-6.764861	6.20e-03	LOC101927282
1559753_at	6.64e-01	4.74e-01	7.21e-01	-6.764954	1.96e-02	LOC100130778
228240_at	6.64e-01	4.74e-01	7.21e-01	-6.764961	1.05e-01	AGAP1
210908_s_at	6.64e-01	4.74e-01	-7.21e-01	-6.76499	-1.74e-01	PFDN5
208251_at	6.64e-01	4.74e-01	7.21e-01	-6.765041	6.15e-03	KCNC4
1562316_at	6.64e-01	4.74e-01	-7.21e-01	-6.765054	-2.58e-02	
1567140_at	6.64e-01	4.74e-01	7.21e-01	-6.765055	8.79e-03	
1557363_a_at	6.64e-01	4.74e-01	7.21e-01	-6.765109	1.52e-02	PHIP
240836_at	6.64e-01	4.74e-01	7.21e-01	-6.765122	2.46e-02	ZNF19
216459_x_at	6.64e-01	4.74e-01	-7.21e-01	-6.76514	-4.01e-02	DDR1-AS1
1558553_at	6.64e-01	4.74e-01	7.21e-01	-6.765146	9.71e-03	
222520_s_at	6.64e-01	4.74e-01	7.21e-01	-6.76527	6.84e-02	IFT57
238586_at	6.64e-01	4.74e-01	7.21e-01	-6.765274	5.54e-03	
230178_s_at	6.64e-01	4.74e-01	7.21e-01	-6.765296	1.08e-01	ELP2
218547_at	6.64e-01	4.74e-01	7.21e-01	-6.765335	8.24e-02	DHDDS
226184_at	6.64e-01	4.74e-01	-7.21e-01	-6.765335	-1.48e-01	FMNL2
216165_at	6.64e-01	4.74e-01	7.21e-01	-6.76534	2.44e-02	GARNL3
217648_at	6.64e-01	4.74e-01	7.21e-01	-6.765384	5.34e-02	
1554835_a_at	6.65e-01	4.74e-01	7.21e-01	-6.765469	2.13e-01	B3GNT5
207797_s_at	6.65e-01	4.74e-01	7.20e-01	-6.76551	4.97e-03	LRP2BP
204296_at	6.65e-01	4.74e-01	7.20e-01	-6.76551	2.86e-02	SLC4A5
210317_s_at	6.65e-01	4.74e-01	7.20e-01	-6.765524	2.54e-01	YWHAE
210433_at	6.65e-01	4.74e-01	7.20e-01	-6.76555	2.18e-02	POFUT1
223643_at	6.65e-01	4.74e-01	7.20e-01	-6.765558	4.18e-02	CRYGS
1553817_at	6.65e-01	4.75e-01	7.20e-01	-6.765669	5.88e-03	LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P
220970_s_at	6.65e-01	4.75e-01	-7.20e-01	-6.765741	-3.91e-01	KRTAP2-3///KRTAP2-4
1556734_at	6.65e-01	4.75e-01	7.20e-01	-6.765775	1.50e-02	
233778_at	6.65e-01	4.75e-01	7.20e-01	-6.765813	8.99e-03	
206018_at	6.65e-01	4.75e-01	7.20e-01	-6.765864	6.68e-03	FOXG1
230439_at	6.65e-01	4.75e-01	7.20e-01	-6.765938	1.12e-02	RBAKDN
1567624_at	6.65e-01	4.75e-01	7.20e-01	-6.765987	4.77e-03	TREML5P
1558436_a_at	6.65e-01	4.75e-01	7.20e-01	-6.765996	4.73e-03	
1553323_a_at	6.65e-01	4.75e-01	7.20e-01	-6.766036	5.10e-03	LOC101930343///CATSPER2P1///CATSPER2
1569146_s_at	6.65e-01	4.75e-01	7.20e-01	-6.766086	4.23e-03	SOGA3///KIAA0408
209333_at	6.65e-01	4.75e-01	-7.20e-01	-6.766144	-1.35e-01	ULK1
217815_at	6.65e-01	4.75e-01	7.20e-01	-6.766156	8.04e-02	SUPT16H
217219_at	6.65e-01	4.75e-01	7.20e-01	-6.766157	5.30e-03	DKFZP434A062
220659_s_at	6.65e-01	4.75e-01	7.20e-01	-6.766158	6.27e-02	C7orf43
242744_s_at	6.65e-01	4.75e-01	7.20e-01	-6.766181	8.11e-03	CASR
235057_at	6.65e-01	4.75e-01	-7.20e-01	-6.766212	-2.78e-02	ITCH
241267_at	6.65e-01	4.75e-01	7.19e-01	-6.766249	9.75e-03	EHD3
1560870_a_at	6.65e-01	4.75e-01	7.19e-01	-6.766256	4.46e-03	
228068_at	6.65e-01	4.75e-01	7.19e-01	-6.766267	1.41e-01	GOLGA7B
232409_x_at	6.65e-01	4.75e-01	7.19e-01	-6.766291	4.61e-03	FBXL16
235445_at	6.65e-01	4.75e-01	7.19e-01	-6.766297	2.41e-02	LOC101929572///POTEH-AS1///LOC100508046
1555382_at	6.65e-01	4.75e-01	7.19e-01	-6.766304	1.20e-01	POF1B
204913_s_at	6.65e-01	4.75e-01	7.19e-01	-6.76631	5.76e-03	SOX11
238320_at	6.65e-01	4.75e-01	7.19e-01	-6.766413	3.29e-01	MIR612///NEAT1
1559425_at	6.65e-01	4.75e-01	-7.19e-01	-6.766478	-1.60e-01	
214534_at	6.65e-01	4.75e-01	7.19e-01	-6.766481	1.26e-02	HIST1H1B
213390_at	6.65e-01	4.75e-01	7.19e-01	-6.766495	9.63e-02	ZC3H4
228299_at	6.65e-01	4.75e-01	-7.19e-01	-6.766529	-5.78e-02	KCTD20
239590_x_at	6.65e-01	4.75e-01	-7.19e-01	-6.76655	-1.93e-02	LOC102724314///FAM95B1
235908_at	6.65e-01	4.75e-01	7.19e-01	-6.766578	6.44e-03	MMP11
241085_at	6.65e-01	4.75e-01	7.19e-01	-6.766578	6.77e-03	GPR135
241574_s_at	6.65e-01	4.75e-01	7.19e-01	-6.766598	8.56e-03	IGF2BP1
240760_at	6.65e-01	4.75e-01	7.19e-01	-6.766607	2.25e-02	CDRT15
217571_at	6.65e-01	4.75e-01	7.19e-01	-6.766646	9.18e-02	
208406_s_at	6.65e-01	4.75e-01	7.19e-01	-6.766654	3.95e-02	GRAP2
243119_at	6.65e-01	4.75e-01	7.19e-01	-6.766655	1.47e-02	
37590_g_at	6.65e-01	4.75e-01	7.19e-01	-6.76673	1.13e-01	
208160_at	6.65e-01	4.75e-01	7.19e-01	-6.766777	6.54e-03	
234721_s_at	6.65e-01	4.76e-01	7.19e-01	-6.766855	4.17e-02	CYP26B1
1559843_s_at	6.65e-01	4.76e-01	7.19e-01	-6.766866	2.42e-02	
201299_s_at	6.65e-01	4.76e-01	-7.19e-01	-6.766908	-1.30e-01	MOB1A
1563247_at	6.65e-01	4.76e-01	7.19e-01	-6.766916	2.40e-02	LOC101927526
244019_at	6.65e-01	4.76e-01	-7.19e-01	-6.766928	-9.47e-02	
237541_at	6.66e-01	4.76e-01	7.18e-01	-6.766975	2.02e-02	
204778_x_at	6.66e-01	4.76e-01	-7.18e-01	-6.767011	-1.04e-01	HOXB7
224034_at	6.66e-01	4.76e-01	-7.18e-01	-6.76703	-3.51e-02	
241870_at	6.66e-01	4.76e-01	7.18e-01	-6.767048	8.51e-03	
1553821_at	6.66e-01	4.76e-01	7.18e-01	-6.767087	4.26e-03	HECTD4
234410_at	6.66e-01	4.76e-01	7.18e-01	-6.767094	1.66e-02	GABRR3
228369_at	6.66e-01	4.76e-01	7.18e-01	-6.767167	8.65e-02	CNPY3
204763_s_at	6.66e-01	4.76e-01	7.18e-01	-6.767195	2.32e-02	GNAO1
229495_at	6.66e-01	4.76e-01	7.18e-01	-6.767209	5.96e-03	PM20D2
209955_s_at	6.66e-01	4.76e-01	-7.18e-01	-6.767251	-2.30e-01	FAP
211196_at	6.66e-01	4.76e-01	7.18e-01	-6.767405	7.35e-03	DBT
217986_s_at	6.66e-01	4.76e-01	-7.18e-01	-6.767406	-8.89e-02	BAZ1A
226832_at	6.66e-01	4.76e-01	-7.18e-01	-6.767472	-7.04e-02	RNF168
207259_at	6.66e-01	4.76e-01	7.18e-01	-6.767482	1.74e-02	LINC00483
240585_at	6.66e-01	4.76e-01	7.18e-01	-6.767608	5.70e-03	
1559254_at	6.66e-01	4.76e-01	7.18e-01	-6.767621	1.54e-02	PICSAR
1562005_at	6.66e-01	4.76e-01	-7.17e-01	-6.767666	-1.29e-02	RIN3
209590_at	6.66e-01	4.76e-01	-7.17e-01	-6.767682	-1.37e-01	BMP7
1562988_at	6.66e-01	4.76e-01	7.17e-01	-6.7677	2.63e-02	ZSCAN30
237287_at	6.66e-01	4.76e-01	7.17e-01	-6.767703	2.94e-02	
237861_at	6.66e-01	4.76e-01	-7.17e-01	-6.767741	-3.57e-02	
242270_at	6.66e-01	4.76e-01	-7.17e-01	-6.76777	-5.00e-02	ACP6
1552526_at	6.66e-01	4.76e-01	7.17e-01	-6.767778	5.30e-03	FAM71C
1555561_a_at	6.66e-01	4.76e-01	-7.17e-01	-6.767983	-8.68e-02	UGGT2
