ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
224816_at	3.34e-01	2.31e-01	-1.20	-6.8171009	-2.82e-02	GET4
207887_s_at	3.34e-01	2.31e-01	1.20	-6.8172093	6.35e-03	CALCR
1566222_at	3.34e-01	2.31e-01	1.20	-6.8172813	2.47e-03	
227378_x_at	3.34e-01	2.31e-01	-1.20	-6.8173161	-8.06e-02	METTL26
208076_at	3.34e-01	2.31e-01	1.20	-6.8174745	1.88e-03	HIST1H4D
205811_at	3.34e-01	2.31e-01	-1.20	-6.8175942	-1.26e-01	POLG2
215815_at	3.34e-01	2.31e-01	1.20	-6.8176491	2.71e-03	BUD31
233507_at	3.34e-01	2.31e-01	1.20	-6.8176664	1.88e-03	
236747_at	3.34e-01	2.31e-01	1.20	-6.817705	6.24e-03	CLIP1-AS1
231405_at	3.34e-01	2.31e-01	1.20	-6.8177198	3.65e-03	SPACA7
240463_at	3.34e-01	2.31e-01	-1.20	-6.8178677	-8.65e-02	
244117_at	3.34e-01	2.31e-01	1.20	-6.8179629	4.00e-03	
241394_at	3.34e-01	2.31e-01	1.20	-6.8180354	2.94e-03	LOC101928710
237458_at	3.34e-01	2.32e-01	1.20	-6.8181013	4.12e-03	
243137_at	3.34e-01	2.32e-01	-1.20	-6.8181059	-2.42e-02	
1566452_at	3.34e-01	2.32e-01	-1.20	-6.8181497	-1.13e-02	
1570622_at	3.34e-01	2.32e-01	1.20	-6.8181844	8.71e-03	
216456_at	3.34e-01	2.32e-01	1.20	-6.8183388	2.47e-03	
212576_at	3.34e-01	2.32e-01	1.20	-6.8183825	1.05e-01	MGRN1
1566084_at	3.34e-01	2.32e-01	-1.20	-6.8184356	-1.19e-01	
230344_x_at	3.34e-01	2.32e-01	1.20	-6.8184414	4.12e-03	
1560676_at	3.34e-01	2.32e-01	1.20	-6.8185346	7.18e-03	SIAH3
1556553_at	3.35e-01	2.32e-01	1.20	-6.8186383	3.65e-03	
232012_at	3.35e-01	2.32e-01	-1.20	-6.8186728	-1.32e-01	CAPN1
215469_at	3.35e-01	2.32e-01	-1.20	-6.8186744	-7.85e-02	SLITRK5
228877_at	3.35e-01	2.32e-01	-1.20	-6.8187573	-3.61e-02	RGL3
1567064_at	3.35e-01	2.32e-01	1.20	-6.8188279	4.35e-03	OR1Q1
237964_at	3.35e-01	2.32e-01	1.20	-6.8188311	3.06e-03	
219748_at	3.35e-01	2.32e-01	1.20	-6.8188616	1.53e-03	TREML2
206825_at	3.35e-01	2.32e-01	1.20	-6.81888	3.72e-02	OXTR
233975_at	3.35e-01	2.32e-01	1.20	-6.8189626	2.35e-03	PRNT
211397_x_at	3.35e-01	2.32e-01	1.20	-6.8190067	1.88e-03	KIR2DL2
1556294_at	3.35e-01	2.32e-01	-1.20	-6.8190657	-8.00e-03	FXYD2
242531_at	3.35e-01	2.32e-01	-1.20	-6.8191409	-1.67e-02	RRAGC
231096_at	3.35e-01	2.32e-01	1.20	-6.8192499	2.94e-03	PCAT4
1553641_a_at	3.35e-01	2.32e-01	1.20	-6.8192998	4.47e-03	TSGA13
233410_at	3.35e-01	2.32e-01	-1.20	-6.8194218	-6.00e-03	CYP1B1-AS1
240504_at	3.35e-01	2.32e-01	1.20	-6.8194322	3.41e-03	
1565608_at	3.35e-01	2.32e-01	1.20	-6.8194822	3.06e-03	LOC100287290
236427_at	3.35e-01	2.32e-01	1.20	-6.8196662	2.03e-01	
1560557_at	3.35e-01	2.32e-01	1.20	-6.8197351	3.06e-03	LOC105370549
217471_at	3.35e-01	2.32e-01	-1.20	-6.8197841	-1.52e-02	LINC01482
1556760_a_at	3.35e-01	2.32e-01	1.20	-6.8198179	2.35e-03	
240292_x_at	3.35e-01	2.32e-01	-1.20	-6.8199558	-4.75e-02	ANKS1B
224580_at	3.35e-01	2.32e-01	1.20	-6.819983	7.76e-03	SLC38A1
244555_at	3.35e-01	2.32e-01	1.20	-6.8200242	2.24e-03	
241719_at	3.35e-01	2.32e-01	1.20	-6.8200575	2.47e-03	
AFFX-r2-Bs-thr-3_s_at	3.35e-01	2.32e-01	1.20	-6.8200918	2.24e-03	
1559762_at	3.35e-01	2.32e-01	1.20	-6.82011	4.82e-03	
231372_at	3.35e-01	2.32e-01	-1.20	-6.8202	-7.91e-02	SLC25A48
237948_at	3.35e-01	2.32e-01	1.20	-6.8204294	2.24e-03	
238984_at	3.35e-01	2.32e-01	1.20	-6.8206224	9.29e-03	REG4
211178_s_at	3.35e-01	2.32e-01	1.20	-6.8206557	5.32e-02	PSTPIP1
237682_at	3.35e-01	2.32e-01	1.20	-6.8207325	2.82e-03	
243473_at	3.35e-01	2.32e-01	-1.20	-6.8209383	-3.98e-02	
244746_at	3.35e-01	2.32e-01	1.20	-6.8209491	4.35e-03	SEMA6D
235055_x_at	3.35e-01	2.32e-01	1.20	-6.8209502	5.38e-02	MUC4
217096_at	3.35e-01	2.32e-01	1.20	-6.8209754	2.35e-03	PCLO
225767_at	3.35e-01	2.32e-01	1.20	-6.8210364	2.24e-03	RNA45S5
204931_at	3.35e-01	2.32e-01	1.20	-6.8210655	3.18e-03	TCF21
242478_at	3.35e-01	2.32e-01	1.20	-6.8211137	2.71e-03	
230776_at	3.35e-01	2.33e-01	1.20	-6.8211656	3.18e-03	RNF157-AS1
218814_s_at	3.35e-01	2.33e-01	1.20	-6.821249	6.01e-02	TMEM206
228267_at	3.35e-01	2.33e-01	1.20	-6.8214502	1.76e-03	
229883_at	3.35e-01	2.33e-01	-1.20	-6.8214822	-6.39e-02	GRIN2D
233958_at	3.35e-01	2.33e-01	1.20	-6.8214886	4.12e-03	
1564178_at	3.35e-01	2.33e-01	1.20	-6.8215079	2.12e-03	LINC00841
237195_at	3.35e-01	2.33e-01	1.20	-6.821524	4.59e-03	
234422_at	3.35e-01	2.33e-01	1.20	-6.8215624	1.65e-03	
215275_at	3.36e-01	2.33e-01	1.20	-6.821681	2.59e-03	TRAF3IP3
237536_at	3.36e-01	2.33e-01	1.20	-6.821681	2.59e-03	MAPT-AS1
220098_at	3.36e-01	2.33e-01	1.20	-6.8217328	2.12e-03	LOC101930373///HYDIN2///HYDIN
215381_at	3.36e-01	2.33e-01	-1.20	-6.821763	-1.01e-02	MTOR
232804_at	3.36e-01	2.33e-01	1.20	-6.8218644	3.41e-03	LINC01426
207493_x_at	3.36e-01	2.33e-01	1.20	-6.8219202	3.88e-03	SSX2B///SSX2
221023_s_at	3.36e-01	2.33e-01	1.20	-6.8220318	3.18e-03	KCNH6
1568589_at	3.36e-01	2.33e-01	-1.20	-6.8221326	-1.60e-02	
232638_at	3.36e-01	2.33e-01	1.20	-6.82219	6.82e-03	COL20A1
1560935_s_at	3.36e-01	2.33e-01	1.20	-6.8222134	3.65e-03	LOC284669
217681_at	3.36e-01	2.33e-01	-1.20	-6.8223305	-9.76e-03	WNT7B
211907_s_at	3.36e-01	2.33e-01	1.20	-6.8225033	2.82e-03	PARD6B
1558825_s_at	3.36e-01	2.33e-01	-1.20	-6.8225327	-3.53e-03	NBPF3
224275_at	3.36e-01	2.33e-01	1.20	-6.8225679	4.82e-03	ADGRV1
206644_at	3.36e-01	2.33e-01	1.20	-6.8225851	3.41e-03	NR0B1
226182_s_at	3.36e-01	2.33e-01	-1.20	-6.822652	-5.58e-02	WISP3
219559_at	3.36e-01	2.33e-01	-1.20	-6.8227962	-4.66e-02	SLC17A9
232452_at	3.36e-01	2.33e-01	1.20	-6.8228183	3.65e-03	GCSAML-AS1
1559987_at	3.36e-01	2.33e-01	1.20	-6.8228549	2.12e-03	MSI2
1560226_at	3.36e-01	2.33e-01	1.20	-6.8228672	2.47e-03	HHLA2
237844_at	3.36e-01	2.33e-01	-1.20	-6.8229183	-1.27e-02	LOC100506639///ZNF131
215366_at	3.36e-01	2.33e-01	-1.20	-6.8229261	-5.86e-02	SNX13
1566454_at	3.36e-01	2.33e-01	-1.20	-6.8229296	-2.12e-03	LOC100507494
1553344_at	3.36e-01	2.33e-01	1.20	-6.8229361	3.53e-03	PCDH15
201232_s_at	3.36e-01	2.33e-01	1.20	-6.8230287	5.22e-02	PSMD13
205845_at	3.36e-01	2.33e-01	-1.20	-6.8231732	-8.00e-03	CACNA1H
216688_at	3.36e-01	2.33e-01	1.20	-6.8231797	1.53e-03	
241439_at	3.36e-01	2.33e-01	1.20	-6.8231868	1.88e-03	LOC101929004
222167_at	3.36e-01	2.33e-01	1.20	-6.8231868	1.88e-03	
208529_at	3.36e-01	2.33e-01	1.20	-6.8231897	1.32e-02	BTF3P11
235283_at	3.36e-01	2.33e-01	1.20	-6.8232299	2.89e-02	INTS6
243468_at	3.36e-01	2.33e-01	1.20	-6.8233202	6.35e-03	PATE1
1569758_at	3.36e-01	2.33e-01	1.20	-6.8234226	1.04e-02	LOC101928526
217522_at	3.36e-01	2.33e-01	1.20	-6.8234302	2.78e-02	KCNV2
231187_at	3.36e-01	2.33e-01	1.20	-6.8234565	2.00e-03	SLC28A1
1559879_a_at	3.36e-01	2.33e-01	1.20	-6.8235209	3.76e-03	
237855_at	3.36e-01	2.33e-01	1.20	-6.8236894	2.47e-03	ZNF777
240275_at	3.36e-01	2.33e-01	1.20	-6.8237072	2.00e-03	ARMC3
201740_at	3.36e-01	2.33e-01	1.20	-6.8237362	4.89e-02	NDUFS3
216545_at	3.36e-01	2.33e-01	1.20	-6.8238473	1.88e-03	
242958_x_at	3.36e-01	2.33e-01	-1.20	-6.8238484	-1.21e-01	
204965_at	3.36e-01	2.33e-01	1.20	-6.8239071	2.71e-03	GC
1561567_at	3.36e-01	2.33e-01	1.20	-6.8240071	3.06e-03	LOC101928491
1561060_at	3.36e-01	2.33e-01	1.20	-6.8240324	1.65e-03	LOC101929752
234673_at	3.36e-01	2.33e-01	1.20	-6.8241247	2.00e-03	HHLA2
1566840_at	3.36e-01	2.33e-01	1.20	-6.8241818	2.47e-03	LOC283674
1552801_at	3.36e-01	2.34e-01	1.20	-6.8243072	2.82e-03	CAPN13
223510_at	3.36e-01	2.34e-01	1.20	-6.8243927	7.27e-02	NRP2
215780_s_at	3.36e-01	2.34e-01	-1.20	-6.8244922	-2.81e-01	SETSIP///SETP4///SET
205649_s_at	3.36e-01	2.34e-01	1.20	-6.8244956	3.88e-03	FGA
220133_at	3.36e-01	2.34e-01	1.20	-6.8245518	3.18e-03	ODAM
214346_at	3.37e-01	2.34e-01	1.20	-6.8247267	2.35e-03	C1QL1
207462_at	3.37e-01	2.34e-01	1.20	-6.8247281	2.47e-03	GLRA2
222935_x_at	3.37e-01	2.34e-01	1.20	-6.8247918	2.12e-03	SLC39A8
243440_at	3.37e-01	2.34e-01	1.20	-6.8248567	2.24e-03	SIX3-AS1
1555108_at	3.37e-01	2.34e-01	-1.20	-6.8249965	-7.75e-02	SLC10A7
208046_at	3.37e-01	2.34e-01	1.19	-6.8250179	2.82e-03	HIST1H4A
234791_at	3.37e-01	2.34e-01	1.19	-6.825053	1.41e-03	GSX1
206132_at	3.37e-01	2.34e-01	-1.19	-6.8251198	-1.52e-01	MCC
241307_at	3.37e-01	2.34e-01	1.19	-6.8251684	3.76e-03	
1561493_at	3.37e-01	2.34e-01	1.19	-6.825237	4.12e-03	LOC105370832
207886_s_at	3.37e-01	2.34e-01	1.19	-6.8253341	1.14e-02	CALCR
1561083_at	3.37e-01	2.34e-01	1.19	-6.8254526	4.35e-03	LINC01254
219780_at	3.37e-01	2.34e-01	1.19	-6.8254574	2.00e-03	ZNF771
237345_at	3.37e-01	2.34e-01	1.19	-6.8254598	2.12e-03	
243653_at	3.37e-01	2.34e-01	1.19	-6.8255402	1.88e-03	SHROOM3
1568878_at	3.37e-01	2.34e-01	1.19	-6.8255405	2.00e-03	
207816_at	3.37e-01	2.34e-01	1.19	-6.8256005	2.47e-03	LALBA
1569724_at	3.37e-01	2.34e-01	1.19	-6.8256336	3.29e-03	
231571_at	3.37e-01	2.34e-01	1.19	-6.8256438	2.82e-03	LINC01015
1570572_at	3.37e-01	2.34e-01	1.19	-6.8257223	2.24e-03	LOC729291
213575_at	3.37e-01	2.34e-01	-1.19	-6.8258153	-4.91e-02	TRA2A
215085_x_at	3.37e-01	2.34e-01	1.19	-6.8258553	2.24e-03	DLEC1
238787_at	3.37e-01	2.34e-01	1.19	-6.8259191	1.54e-01	DENND1B
241136_at	3.37e-01	2.34e-01	1.19	-6.8259945	6.59e-03	
207486_x_at	3.37e-01	2.34e-01	1.19	-6.8260903	2.47e-03	CHN2
1552969_a_at	3.37e-01	2.34e-01	1.19	-6.8260906	7.33e-02	ZMYM6
242552_x_at	3.37e-01	2.34e-01	-1.19	-6.8260973	-7.29e-03	ZBED5
222861_x_at	3.37e-01	2.34e-01	-1.19	-6.826111	-3.45e-02	FBXO44
1552280_at	3.37e-01	2.34e-01	1.19	-6.8261419	3.06e-03	TIMD4
1562100_at	3.37e-01	2.34e-01	1.19	-6.8261717	1.53e-03	
214789_x_at	3.37e-01	2.34e-01	1.19	-6.8262104	4.42e-02	SRSF8
234160_at	3.37e-01	2.34e-01	1.19	-6.8262762	3.29e-03	
1555502_at	3.37e-01	2.34e-01	1.19	-6.8262986	3.18e-03	NPSA
212275_s_at	3.37e-01	2.34e-01	1.19	-6.826435	2.82e-03	SRCAP
1553346_a_at	3.37e-01	2.34e-01	-1.19	-6.8264596	-3.29e-03	TNRC6A
203807_x_at	3.37e-01	2.34e-01	1.19	-6.8266337	2.47e-03	GH1///CSHL1///CSH2///CSH1
241255_at	3.37e-01	2.34e-01	1.19	-6.8267915	3.18e-03	CTNNA3
241525_at	3.37e-01	2.34e-01	1.19	-6.826851	2.24e-03	LOC200772
1560111_at	3.37e-01	2.34e-01	1.19	-6.8268766	1.98e-02	
1553142_at	3.37e-01	2.34e-01	1.19	-6.8268909	1.89e-01	LACC1
1564317_at	3.37e-01	2.34e-01	-1.19	-6.8269199	-7.29e-03	
206981_at	3.37e-01	2.34e-01	-1.19	-6.8269398	-2.12e-03	SCN4A
203491_s_at	3.37e-01	2.34e-01	-1.19	-6.8269455	-2.04e-01	CEP57
221075_s_at	3.37e-01	2.34e-01	1.19	-6.8269594	2.47e-03	NCR2
222281_s_at	3.37e-01	2.34e-01	1.19	-6.8269906	1.35e-02	LOC101929219///LOC100505650///C1orf186
231496_at	3.37e-01	2.34e-01	1.19	-6.8269922	3.06e-03	FCAMR
1561291_at	3.37e-01	2.34e-01	1.19	-6.8270065	2.35e-03	
213721_at	3.37e-01	2.34e-01	1.19	-6.8270398	3.29e-03	SOX2
229216_s_at	3.37e-01	2.34e-01	1.19	-6.8272053	1.14e-01	
1555186_at	3.37e-01	2.35e-01	1.19	-6.8273088	2.12e-03	
234007_at	3.37e-01	2.35e-01	1.19	-6.8274119	1.88e-03	DEFB121
1564193_at	3.37e-01	2.35e-01	1.19	-6.827447	2.00e-03	KIAA2012
206812_at	3.37e-01	2.35e-01	1.19	-6.8275134	2.24e-03	ADRB3
228550_at	3.37e-01	2.35e-01	-1.19	-6.8275159	-2.09e-02	RTN4R
213953_at	3.37e-01	2.35e-01	1.19	-6.827535	4.35e-03	KRT20
240197_at	3.37e-01	2.35e-01	-1.19	-6.8276503	-1.58e-02	SYN2
236100_at	3.37e-01	2.35e-01	1.19	-6.827659	1.76e-03	FBXO10
234763_at	3.37e-01	2.35e-01	1.19	-6.827664	2.47e-03	
210647_x_at	3.37e-01	2.35e-01	-1.19	-6.8277008	-1.06e-01	PLA2G6
1555673_at	3.37e-01	2.35e-01	-1.19	-6.8277973	-5.14e-01	KRTAP2-3///KRTAP2-4
1565888_at	3.37e-01	2.35e-01	-1.19	-6.827901	-1.01e-01	
1561963_at	3.38e-01	2.35e-01	1.19	-6.8279591	4.82e-03	MIR4296
212197_x_at	3.38e-01	2.35e-01	1.19	-6.8279758	1.06e-01	MPRIP
230018_at	3.38e-01	2.35e-01	1.19	-6.8280226	2.39e-02	DPP9
202827_s_at	3.38e-01	2.35e-01	-1.19	-6.82804	-2.32e-01	MMP14
1552799_at	3.38e-01	2.35e-01	-1.19	-6.8281186	-1.41e-02	TSNARE1
237445_at	3.38e-01	2.35e-01	1.19	-6.8281929	2.12e-03	
229706_at	3.38e-01	2.35e-01	-1.19	-6.8282219	-5.29e-02	TCERG1
213390_at	3.38e-01	2.35e-01	-1.19	-6.8282645	-3.29e-02	ZC3H4
229273_at	3.38e-01	2.35e-01	-1.19	-6.8282828	-9.12e-02	SALL1
1553919_at	3.38e-01	2.35e-01	1.19	-6.8283129	8.00e-03	C9orf62
206670_s_at	3.38e-01	2.35e-01	1.19	-6.8283131	2.47e-03	GAD1
1552809_at	3.38e-01	2.35e-01	1.19	-6.8286264	4.00e-03	RFX4
243639_at	3.38e-01	2.35e-01	1.19	-6.8287024	2.24e-03	
240380_at	3.38e-01	2.35e-01	1.19	-6.8288897	2.71e-03	LOC728040
214428_x_at	3.38e-01	2.35e-01	1.19	-6.8289954	7.64e-02	C4B_2///C4B///C4A
234412_at	3.38e-01	2.35e-01	1.19	-6.8290979	2.24e-03	
216930_at	3.38e-01	2.35e-01	1.19	-6.8291763	3.41e-03	HNF1A
237980_at	3.38e-01	2.35e-01	1.19	-6.8291987	3.53e-03	LINC00347
241670_x_at	3.38e-01	2.35e-01	-1.19	-6.829234	-1.33e-02	NBAT1
217392_at	3.38e-01	2.35e-01	1.19	-6.8293157	2.94e-03	
1570055_at	3.38e-01	2.35e-01	-1.19	-6.8293613	-3.62e-02	
242231_at	3.38e-01	2.35e-01	1.19	-6.8293613	2.24e-03	
216780_at	3.38e-01	2.35e-01	1.19	-6.8296366	3.18e-03	ZNF443
212918_at	3.38e-01	2.35e-01	1.19	-6.8296754	6.12e-02	RECQL
241398_at	3.38e-01	2.35e-01	-1.19	-6.8298007	-2.49e-02	MPPED1
229149_at	3.38e-01	2.35e-01	-1.19	-6.8298077	-3.78e-02	HOTAIRM1///HOXA2
236349_at	3.38e-01	2.35e-01	1.19	-6.8298218	2.24e-03	
214166_at	3.38e-01	2.35e-01	1.19	-6.8298325	1.29e-01	SDHB
240214_at	3.38e-01	2.35e-01	-1.19	-6.829852	-1.64e-01	RWDD1
205187_at	3.38e-01	2.35e-01	-1.19	-6.8298912	-2.45e-01	SMAD5
1554514_at	3.38e-01	2.35e-01	1.19	-6.8299121	2.82e-03	ACSM5
1569719_at	3.38e-01	2.35e-01	1.19	-6.8299121	2.82e-03	BCL2L14
211641_x_at	3.38e-01	2.35e-01	-1.19	-6.8299462	-3.61e-02	IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1
238986_at	3.38e-01	2.35e-01	1.19	-6.8300957	3.53e-03	LINC-PINT
202906_s_at	3.38e-01	2.35e-01	1.19	-6.8300987	7.55e-02	NBN
236193_at	3.38e-01	2.35e-01	-1.19	-6.8301843	-1.37e-01	HIST1H2BC
1553285_s_at	3.38e-01	2.35e-01	1.19	-6.8302407	5.06e-03	RAD9B
234063_at	3.38e-01	2.36e-01	1.19	-6.8302936	1.88e-03	
234893_s_at	3.38e-01	2.36e-01	1.19	-6.8303054	3.41e-03	DNAH6
233517_s_at	3.38e-01	2.36e-01	1.19	-6.8304107	2.00e-03	HIF3A
211226_at	3.38e-01	2.36e-01	1.19	-6.8304927	2.00e-03	GALR2
1557517_a_at	3.38e-01	2.36e-01	1.19	-6.8305128	1.76e-03	
230173_at	3.38e-01	2.36e-01	-1.19	-6.8305805	-5.22e-02	TRIM4
217351_at	3.38e-01	2.36e-01	1.19	-6.8306086	4.71e-03	
218776_s_at	3.38e-01	2.36e-01	1.19	-6.8306477	9.21e-02	TMEM62
204476_s_at	3.38e-01	2.36e-01	1.19	-6.8306759	8.87e-02	PC
243989_at	3.38e-01	2.36e-01	1.19	-6.8306985	5.18e-03	
230138_at	3.39e-01	2.36e-01	-1.19	-6.8309262	-1.94e-02	NCS1
214868_at	3.39e-01	2.36e-01	-1.19	-6.8309444	-2.54e-02	PIWIL1
1565769_at	3.39e-01	2.36e-01	1.19	-6.8310023	5.76e-03	
1553817_at	3.39e-01	2.36e-01	1.19	-6.8310388	2.59e-03	LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P
230522_s_at	3.39e-01	2.36e-01	1.19	-6.831039	4.58e-02	ARHGEF39
212925_at	3.39e-01	2.36e-01	-1.19	-6.8310623	-1.98e-02	MISP
223290_at	3.39e-01	2.36e-01	-1.19	-6.8310897	-5.81e-02	PDXP///SH3BP1
227375_at	3.39e-01	2.36e-01	1.19	-6.8310967	1.29e-01	ANKRD13C
232250_at	3.39e-01	2.36e-01	1.19	-6.8311317	2.71e-03	KIAA1257
235480_at	3.39e-01	2.36e-01	1.19	-6.8311478	2.00e-03	LOC100506472
222213_x_at	3.39e-01	2.36e-01	1.19	-6.8313304	6.00e-03	
1553518_at	3.39e-01	2.36e-01	1.19	-6.8313306	2.24e-03	DEFT1P2///DEFT1P
1561082_at	3.39e-01	2.36e-01	1.19	-6.8313551	2.71e-03	NID1
204322_at	3.39e-01	2.36e-01	1.19	-6.8313807	2.59e-03	GOLIM4
226260_x_at	3.39e-01	2.36e-01	-1.19	-6.8314302	-7.26e-02	ZNF358
210518_at	3.39e-01	2.36e-01	1.19	-6.8316325	1.07e-02	CDH8
215042_at	3.39e-01	2.36e-01	1.19	-6.8317076	2.12e-03	BMP6
1565358_at	3.39e-01	2.36e-01	1.19	-6.8317718	1.88e-03	RARA
1570026_at	3.39e-01	2.36e-01	1.19	-6.8319434	1.65e-03	CPXM2
237070_at	3.39e-01	2.36e-01	-1.19	-6.832058	-2.29e-01	TRPM1
231468_at	3.39e-01	2.36e-01	1.19	-6.8321216	3.06e-03	SH3BP4
240395_at	3.39e-01	2.36e-01	1.19	-6.8321557	4.12e-03	LOC100128727///DGKI
238661_at	3.39e-01	2.36e-01	1.19	-6.8322172	2.12e-03	MIR124-2HG
237263_at	3.39e-01	2.36e-01	1.19	-6.8323602	1.53e-03	
1562478_at	3.39e-01	2.36e-01	1.19	-6.8325808	2.12e-03	LINC00659
214765_s_at	3.39e-01	2.36e-01	1.19	-6.8325821	1.23e-01	NAAA
214424_s_at	3.39e-01	2.36e-01	1.19	-6.8326395	3.29e-03	ALDOB
207412_x_at	3.39e-01	2.36e-01	1.19	-6.8326925	1.88e-03	CELP
242659_at	3.39e-01	2.36e-01	1.19	-6.8327838	2.82e-03	
1566947_at	3.39e-01	2.36e-01	1.19	-6.8328182	1.41e-03	
1565338_x_at	3.39e-01	2.36e-01	1.19	-6.8328722	2.94e-03	DNAH6
244775_at	3.39e-01	2.36e-01	1.19	-6.8328795	4.94e-03	
244094_at	3.39e-01	2.36e-01	1.19	-6.8328879	4.59e-03	
243574_at	3.39e-01	2.36e-01	1.19	-6.8329577	3.06e-03	
215825_at	3.39e-01	2.36e-01	-1.19	-6.8330374	-2.47e-03	
1561908_a_at	3.39e-01	2.36e-01	1.19	-6.8332077	9.08e-02	HS3ST3B1
214610_at	3.39e-01	2.36e-01	1.19	-6.833231	2.59e-03	CYP11B1
207726_at	3.39e-01	2.36e-01	1.19	-6.8332685	2.00e-03	ESRRB
232952_at	3.39e-01	2.37e-01	-1.19	-6.8333316	-5.67e-02	
1559948_at	3.39e-01	2.37e-01	-1.19	-6.8333509	-4.58e-02	LOC101927253
239475_at	3.39e-01	2.37e-01	1.19	-6.8334777	2.82e-03	PXYLP1
238823_at	3.39e-01	2.37e-01	1.19	-6.8334906	1.61e-01	FMNL3
221608_at	3.39e-01	2.37e-01	1.19	-6.8335246	2.35e-03	WNT6
239440_at	3.39e-01	2.37e-01	1.19	-6.8336143	2.24e-03	LOC100506858
220736_at	3.39e-01	2.37e-01	1.19	-6.8336181	7.14e-02	SLC19A3
204412_s_at	3.39e-01	2.37e-01	1.19	-6.8336419	5.21e-02	NEFH
241245_at	3.39e-01	2.37e-01	-1.19	-6.8337673	-3.17e-01	SRSF4
233015_at	3.39e-01	2.37e-01	1.19	-6.8337729	3.12e-02	MBNL1
219537_x_at	3.40e-01	2.37e-01	1.19	-6.8339698	1.76e-03	DLL3
224397_s_at	3.40e-01	2.37e-01	-1.19	-6.8340393	-1.13e-01	TMTC1
206617_s_at	3.40e-01	2.37e-01	1.19	-6.8343424	1.65e-03	RENBP
216415_at	3.40e-01	2.37e-01	-1.19	-6.8344511	-3.78e-02	DNAH3
1566700_at	3.40e-01	2.37e-01	1.19	-6.8344619	1.65e-03	VRK3
1553626_a_at	3.40e-01	2.37e-01	1.19	-6.8344681	2.71e-03	EFCAB13
208250_s_at	3.40e-01	2.37e-01	1.19	-6.8344723	1.13e-02	DMBT1
223203_at	3.40e-01	2.37e-01	-1.19	-6.8344925	-1.07e-01	FAM156B///FAM156A
212447_at	3.40e-01	2.37e-01	1.19	-6.834495	5.21e-02	KBTBD2
211217_s_at	3.40e-01	2.37e-01	1.19	-6.8345673	2.00e-03	KCNQ1
220928_s_at	3.40e-01	2.37e-01	-1.19	-6.8346161	-4.59e-03	PRDM16
204815_s_at	3.40e-01	2.37e-01	1.19	-6.8346988	1.76e-03	DHX34
1560883_s_at	3.40e-01	2.37e-01	1.19	-6.8347554	2.35e-03	TLX1NB
1562591_a_at	3.40e-01	2.37e-01	1.19	-6.8347625	3.06e-03	OFCC1
237824_at	3.40e-01	2.37e-01	1.19	-6.8348259	5.88e-03	
229581_at	3.40e-01	2.37e-01	1.19	-6.8348271	8.99e-02	ELFN1
230447_at	3.40e-01	2.37e-01	-1.19	-6.834863	-4.81e-02	FAXC
1570274_at	3.40e-01	2.37e-01	1.19	-6.8349106	2.71e-03	PRSS55
1558857_at	3.40e-01	2.37e-01	1.19	-6.8350308	4.12e-03	
231349_at	3.40e-01	2.37e-01	1.19	-6.8350423	2.24e-03	GPR150
241056_at	3.40e-01	2.37e-01	1.19	-6.8350432	2.12e-03	ZC3H3
243354_at	3.40e-01	2.37e-01	-1.19	-6.8350865	-9.65e-03	LOC101930373///HYDIN2///HYDIN
1569287_at	3.40e-01	2.37e-01	1.19	-6.8350866	4.94e-03	LINC00458
210436_at	3.40e-01	2.37e-01	-1.19	-6.835092	-2.45e-02	CCT8
240779_at	3.40e-01	2.37e-01	1.19	-6.8350988	3.18e-03	
216643_at	3.40e-01	2.37e-01	1.19	-6.8351086	3.06e-03	
230358_at	3.40e-01	2.37e-01	1.19	-6.835476	2.12e-03	ZER1
244398_x_at	3.40e-01	2.37e-01	-1.19	-6.835758	-1.57e-01	ZNF684
1560915_at	3.40e-01	2.37e-01	1.19	-6.8357792	5.88e-03	DPY19L1
224421_x_at	3.40e-01	2.37e-01	1.19	-6.8358834	2.24e-03	PMCHL1
217298_at	3.40e-01	2.37e-01	1.19	-6.8358964	1.88e-03	RPS14
215680_at	3.40e-01	2.37e-01	1.19	-6.8359031	3.06e-03	KIAA1654
228509_at	3.40e-01	2.37e-01	-1.19	-6.8359083	-9.41e-03	SPHKAP
234745_at	3.40e-01	2.37e-01	1.19	-6.8359646	5.53e-03	
224179_s_at	3.40e-01	2.37e-01	1.19	-6.8359882	2.59e-03	MIOX
1555231_a_at	3.40e-01	2.37e-01	1.19	-6.8360126	2.24e-03	B3GALT5-AS1
231930_at	3.40e-01	2.37e-01	-1.19	-6.836045	-3.12e-01	LOC643923///ELMOD1
234198_at	3.40e-01	2.37e-01	1.19	-6.8360486	1.76e-03	PROM2
232699_at	3.40e-01	2.37e-01	-1.19	-6.836053	-5.09e-02	
226965_at	3.40e-01	2.37e-01	-1.19	-6.8360975	-5.46e-02	DENND6A
232719_at	3.40e-01	2.37e-01	1.19	-6.8361034	2.00e-03	CELF4
222060_at	3.40e-01	2.37e-01	-1.19	-6.8361257	-8.18e-02	KRT8P12
243692_at	3.40e-01	2.37e-01	1.19	-6.8362397	2.82e-03	GATA4
