Gene	GSE11223	GSE112366	GSE126124	GSE179285	GSE186582	GSE20881	GSE59071	GSE6731	GSE95095	Average
DSCR4	1.0199655	-1.2996956	-0.2378595	1.8306346	1.4069729	-2.4995421	-0.588391	-0.9184682	1.308314	0.0024367333333333236
ZNF280D	1.0198859	-2.1270728	-3.8306646	-3.0850561	NA	2.0815606	-1.301663	NA	0.515425	-0.9610835714285714
FNBP1L	-1.0197478	0.5445778	-3.5392301	-2.9003634	-3.1432334	-0.5606257	-1.780832	-1.9455017	-5.2248	-2.174417366666667
FRMPD1	-1.0195773	-0.2168841	1.6908948	-0.0019854	0.2458767	-0.7992161	-0.510391	0.708475	1.610628	0.18975784444444443
ARMC1	-1.0193473	0.3193398	-1.5098576	-1.9227112	4.6556968	-0.6367743	-0.945434	NA	1.586374	0.065910775
SMARCD1	1.0188093	-0.9336923	-2.7806798	1.7475652	1.8230312	-4.482347	1.51706	-2.5903122	-1.616071	-0.6996262888888888
CCT8	-1.0186258	-2.6001794	-2.6171306	-3.0771005	0.8162529	-3.8835058	1.671126	2.1205184	0.168126	-0.9356132
TSPAN6	-1.0182769	2.871437	-2.0077259	-3.8822941	-1.3343724	-1.0660872	-5.423493	-3.1306269	-5.708704	-2.3000159333333334
BRCA1	-1.0181768	0.8641677	-2.050224	0.5560122	1.4099914	-0.8127397	3.333306	1.3747711	-3.9215	-0.029376900000000025
HAGH	-1.018073	0.8526533	1.6561308	-1.7332605	-4.6686173	-1.1616461	-5.167693	-0.3171366	-1.207928	-1.4183967111111113
IFNA4	1.0179961	-0.6988888	NA	-2.4404134	-0.6307738	-1.0362514	NA	-0.2005352	1.4119	-0.36813807142857147
UNK	1.0179772	-2.7700666	-1.6037062	1.1294167	-5.3037357	3.5744471	0.625091	NA	0.162369	-0.3960259374999999
LOC101927770	1.0179455	-3.2675522	-1.2021378	-0.5886404	-1.0321194	1.4156836	-0.736696	NA	NA	-0.6276452428571428
RIBC2	-1.0171691	1.5913394	2.0332652	1.2620143	1.7233875	-2.0795391	1.856268	0.4734946	0.688173	0.7256926444444445
KCNIP4	1.0169035	1.6205638	1.7005005	1.7155896	1.2452924	-0.1578101	-7.525843	0.8499355	1.98468	0.27220135555555547
CLCN7	-1.0164227	2.254929	3.2305155	3.1893002	1.9807608	-0.4975703	2.287062	1.0886724	2.270056	1.6430336555555558
OR6M1	1.0161019	NA	-1.1260646	-1.2718967	NA	-2.0679332	-0.792184	NA	1.672629	-0.42822460000000007
PXMP4	-1.0160406	-1.1618339	-1.6743356	-0.9891526	-3.9456946	-1.8464729	-7.320868	NA	1.851409	-2.01287365
WIPI1	1.0159665	6.1256589	0.9242536	-1.233496	4.06303	1.9314394	0.448348	1.1195352	-1.780171	1.401618288888889
MAGEH1	1.0157151	-2.0806851	4.2731497	4.0960527	2.2267476	0.3841507	4.315654	NA	1.588921	1.9774632125
STEAP2	1.0157087	3.3087345	-3.0067805	-4.4360095	2.6310051	0.1302858	-0.760964	NA	4.225954	0.38849176249999995
SH2B1	-1.0155689	0.4920919	-2.3391291	-2.9439622	-0.2204672	-0.8174	-4.400369	-1.2089855	-1.341644	-1.5328260000000002
TSSK1B	1.0153114	-1.2102508	2.2783849	-0.2545029	1.6775586	-0.3028952	-1.365093	NA	2.344765	0.52290975
EPHA7	-1.0152887	1.35584	-0.5269218	2.520176	2.1407298	0.3405208	-2.348428	-1.9472072	-0.608801	-0.009931122222222193
TRIAP1	-1.0150271	1.9831706	1.8474427	-1.7153681	1.0463759	-3.5722459	-1.369031	0.8060563	0.675543	-0.14589817777777778
LYL1	1.0149882	-1.3073815	2.3878583	4.0052645	0.2330686	0.1103681	0.876727	0.4683121	3.228214	1.2241577000000001
B3GALT1	-1.0148818	0.7368689	-3.3243049	-2.7991951	0.2790305	-3.8111545	-4.329108	NA	-4.933754	-2.3995623625
GLRB	-1.0144232	1.1454832	1.7351146	0.0770101	0.851975	-1.4364458	-1.128827	0.3872953	1.272768	0.20999446666666666
MFSD11	1.0140826	1.4599082	0.2474815	-1.3704765	-1.3397077	0.1885052	-3.222878	NA	-0.292809	-0.4144867125
STT3A	1.0140291	2.5210335	-0.9185027	7.5381142	-0.2127311	2.7249625	6.70956	0.590077	1.483543	2.3833428333333337
UMODL1	-1.0138245	-0.9856491	1.0919229	-3.1657448	-4.9554837	-3.2523437	0.299869	NA	1.557261	-1.3029991125
THNSL1	1.0136705	-0.2538462	-2.9296605	-5.3377721	-6.0243786	-1.0094708	-6.822993	NA	-0.898568	-2.7828773375
GLP1R	-1.0136127	1.3671087	2.0851927	1.4198655	-0.7669596	-1.1156498	-0.9187	-0.2818024	1.520768	0.25513448888888896
TSFM	-1.0135592	-3.4577641	0.3366001	0.4642093	-2.5373907	-0.6285014	-2.110715	-2.3741964	1.256291	-1.1183362666666667
C4orf3	1.0126038	2.2557668	3.0616909	2.3121975	0.1102475	1.2610852	5.442369	NA	0.452291	1.9885314625
PLAT	-1.0124466	0.9281288	-0.1040235	4.1473741	1.5074456	-1.9647672	3.803614	-0.6636599	1.572669	0.9127038111111112
ANGPT1	1.0118519	1.0468165	2.0307132	3.864666	3.6295011	-0.2253569	2.087903	-2.8550962	2.100911	1.4102121777777779
GABRA2	-1.0115518	0.8809436	0.2836346	-2.0760413	-5.3935279	2.2237467	-6.167385	-3.2472041	-3.220282	-1.9697407999999998
SYT10	-1.0114954	NA	0.3742195	-1.4941886	NA	-2.1409111	-0.562565	NA	1.268507	-0.5944056000000001
RPS17	-1.0114548	-2.0919002	-4.3451861	-4.3982478	0.3442157	2.2110115	-1.487073	-1.7367477	1.603144	-1.2124709333333334
WISP2	1.0113575	0.6143035	2.8441472	3.0202737	1.4226893	0.3978956	-1.73074	1.1319834	2.576184	1.2542326888888888
VPS37A	1.011229	3.1951354	-3.5691917	-2.6288219	-1.2945246	-0.347189	-0.110353	NA	-1.169754	-0.6141837250000001
CREB3	-1.0111602	4.2001282	2.8249331	7.8870001	0.7817671	1.2923847	4.499129	1.349726	2.01858	2.6491653333333334
IGSF22	-1.010859	0.2400776	-0.5489786	-0.2715955	1.1274262	1.102093	-1.455034	NA	2.095179	0.15978858749999997
QPCT	1.0104448	2.5098259	1.5268851	1.7191703	2.8845185	1.2143626	3.305898	-0.1909674	1.39826	1.7087108666666666
LOC388882	-1.0101587	-1.2598739	-0.4217069	NA	-1.4955825	-1.1975755	-2.067299	NA	1.455783	-0.8566305000000002
MAEL	-1.0100935	0.7369648	-2.3893744	0.2033587	-0.9430866	-1.9568973	-3.264943	NA	1.66344	-0.8700789125000001
MTSS1	-1.0099906	-3.5116044	-5.7130349	-5.8987583	0.2299893	-2.5419307	-3.124059	-4.8580934	-1.581681	-3.112129222222222
RAD52	-1.0096017	-1.4874447	-2.7807477	-5.4260726	-1.3228507	1.136852	-6.998499	-3.0945306	-0.029441	-2.334704
ZNF562	1.0085625	1.7320171	-3.7020374	1.7072044	5.7489956	-0.7265613	1.737083	NA	-1.281047	0.7780271125
SLC52A1	1.0083102	1.5371831	1.2878871	1.341253	-3.5095091	1.0933161	-2.397889	NA	NA	0.0515073428571429
ZNF670	1.0076432	-0.4281828	-3.9762883	-1.0182184	-0.667303	-3.3402741	1.545896	NA	1.596714	-0.6600016750000002
PTGER1	1.0075716	3.3331598	3.7455183	5.4965604	1.7818122	-1.3376563	0.212793	2.4871705	2.331524	2.117605944444444
RAB3GAP1	1.0074881	-2.4461472	-3.8258039	4.8545577	6.1853585	2.6996758	1.70919	-2.7585422	-1.32169	0.6782318666666667
L3MBTL3	-1.0073811	-1.4770457	-3.0073483	-1.3046604	2.2823144	-1.8566416	-1.603856	NA	1.940973	-0.7542057124999999
THRSP	1.0072415	0.9553221	1.1955461	-2.0672132	1.4494641	-2.0049757	-0.646831	NA	3.064327	0.3691101124999999
RECQL4	-1.0069814	3.2705557	1.7431032	3.3689161	0.458727	-1.0434576	3.380519	1.24106	0.86789	1.364481333333333
NIP7	-1.0066015	1.3931049	-4.4485683	-0.9837289	0.3007518	-0.5147791	-0.776523	NA	-0.215612	-0.7814945125
MROH1	1.0065806	-1.7000398	-3.9005619	-3.2782915	-0.3951905	-1.2103593	-3.208448	NA	NA	-1.812330057142857
NOP58	1.0064892	-1.0420629	-2.8719497	1.5209688	3.8387767	-3.1652295	1.736921	NA	-1.907326	-0.11042655000000001
SEMA4A	1.0064171	1.6337026	3.2850315	0.4668403	3.0777576	-1.5970619	5.291077	NA	2.124351	1.9110144
PRF1	1.0063224	1.5378507	4.7204652	6.0457145	4.3790538	-0.8306394	4.376349	1.1712833	4.006152	2.934727944444445
ZNF543	1.0062873	-0.6142034	0.2617951	0.9339227	-0.4637638	1.6995207	2.414115	NA	-1.207938	0.50371695
BRS3	-1.0061375	1.4230502	-0.0290313	-1.9087199	-0.2472001	-1.6813455	-0.501915	1.1410087	1.566472	-0.1382020444444444
PYCARD	-1.0052625	3.0377373	2.216612	-0.5369721	-1.7641315	-1.5316496	-1.839503	NA	2.360129	0.11711995000000011
TNKS2	1.0048108	1.320186	-0.3886464	2.340528	1.869036	-0.0347905	3.534305	NA	1.170704	1.3520166125000002
LOC100129476	-1.0047642	1.5300491	-0.7998699	0.0127786	NA	-1.8169559	0.389989	NA	NA	-0.2814622166666667
KRT33B	-1.004412	1.2726416	-1.3203545	-1.9530048	0.8224001	-2.8705495	-1.35801	-0.4751425	1.360451	-0.6139978444444446
DENND2C	1.0043489	-1.1915478	-0.8534552	0.579337	2.8442648	1.1809198	1.708473	NA	1.835855	0.8885244374999999
AFF2	-1.0043454	-1.5364309	-1.0545753	-0.1586531	1.8684395	-0.1495487	2.71817	-6.0592528	1.173475	-0.46696907777777774
BORA	-1.0042419	2.056061	-3.9596595	0.4888377	-1.8010672	-2.7116838	-0.083363	NA	NA	-1.0021595285714286
OR5P2	1.004153	-0.4496233	0.2928846	0.1712755	-0.1184517	-0.9379555	0.974005	NA	1.674616	0.32636295
CCNYL1	-1.0041034	2.9852585	-0.9744106	-0.4269771	-0.8214992	-0.8018934	-1.782772	NA	-2.272905	-0.637412775
WNT9B	1.0038918	0.8276618	4.8016308	0.4476385	1.1467351	-1.7241668	-1.038761	NA	1.854454	0.9148855249999999
MUC13	1.0038086	2.2128773	1.4937776	2.0654665	-1.1659864	3.1095497	0.072647	NA	-4.076135	0.5895006625
SLC44A1	-1.0032424	2.048721	-5.4618598	-5.2391621	-2.985973	-3.8687063	-7.551619	NA	-1.516126	-3.1972459499999997
TAOK2	-1.0031123	1.6402999	-1.7509207	3.6810283	1.0551448	0.9009119	-0.120325	-0.7237963	2.122416	0.6446274
LOC100421494	1.0028734	-0.1309313	NA	-4.8894359	-1.6661633	-0.5227374	NA	NA	NA	-1.2412789
LATS1	-1.0027742	1.8038731	-3.171703	-2.8876012	-1.9271893	-2.5740198	3.092668	NA	-0.830208	-0.9371193000000001
KDELC1	1.0026939	1.8712962	-0.1085435	6.8893032	1.7268401	0.739783	3.873456	NA	4.095439	2.5112834874999996
FMN1	-1.0024481	3.6668496	-4.2993222	-3.7646582	-0.3078358	-1.200346	-5.047253	NA	0.667537	-1.4109345875000001
UPB1	1.0021919	-2.2273626	1.7049318	0.273186	-1.5877491	-2.5188617	-0.819697	NA	0.658479	-0.4393602125
CNBD1	1.0020576	0.8331308	-1.6736555	-1.5928011	1.1956133	-1.4996711	-1.252132	NA	1.713611	-0.15923087500000002
MRPL9	-1.0019074	-1.4668575	-3.6089737	0.1450743	-0.388816	-0.4148266	0.72781	-0.4445491	0.436596	-0.6684944444444444
USP13	-1.0015313	-2.2954615	1.291275	2.8031474	4.1893885	0.7363336	3.257622	-0.7223337	1.783201	1.1157378888888887
ACSM2B	-1.0008556	NA	NA	0.9205101	-1.4371918	-1.2685033	NA	NA	1.275232	-0.30216171999999997
IL36G	1.0004139	1.7896607	1.8476798	0.6743061	0.1237093	0.0852851	0.117276	NA	NA	0.8054758428571429
CSNK1G3	1.0004127	2.6210727	-3.6881161	-2.253446	-2.2942038	-1.4223055	-2.748512	NA	-1.651122	-1.3045274999999998
SLC25A26	-1.0002826	-0.0720821	-3.9065136	-5.4511547	-0.3980593	-1.7812758	-5.463177	2.9399562	-1.237317	-1.8188784333333332
OPTN	-0.9998684	0.7897614	1.4318581	-1.0831298	-0.1186487	2.8265518	-3.270307	-1.2085323	-1.351913	-0.3315808777777777
BOD1	-0.9996374	-0.410047	-2.5317578	-4.1599371	-2.4666664	1.2428803	-0.761337	NA	NA	-1.440928914285714
TMBIM4	0.9989853	2.2290401	NA	-0.7347695	-0.6051693	0.9475464	NA	NA	-0.279291	0.4260569999999999
PROM1	-0.9980417	-0.7970668	-2.9459972	-1.7573371	-3.0649068	1.0252281	-2.654071	-1.5453715	-1.63499	-1.5969504444444445
PAPOLB	-0.9979923	-0.6689288	-0.3380153	0.5328588	-1.5774203	0.2830284	-1.233043	NA	1.414035	-0.32318468749999996
CYB5A	-0.9972587	-1.0179843	-1.3122982	-0.5705224	-5.1479801	1.2267442	-1.955925	2.1584595	0.952444	-0.7404801111111109
PDLIM2	0.9971935	-2.3253664	-1.319324	-3.1993248	-4.2587525	2.1933055	-6.055759	NA	3.19713	-1.3463622125
VCAN	0.9968757	4.1760285	2.9630017	8.6474089	7.0252657	0.3910123	6.138296	-1.0802405	2.311664	3.5077013666666668
ATP4B	0.9968302	0.8722027	-0.2009638	0.5019756	-0.4276574	-0.0498017	-2.005984	-0.7481838	1.627346	0.06286264444444442
ANXA7	-0.9968039	0.6874441	0.4195442	-1.7575471	-1.366455	0.6483642	0.926585	-2.0986516	0.997625	-0.28221056666666666
RASSF7	-0.9962578	2.6048045	1.6753186	-2.837334	-0.8470831	2.1424747	-0.036913	-0.992202	0.196238	0.10100510000000011
PSTPIP2	0.9961523	0.2766714	2.6611272	3.4178997	4.2791293	0.1236111	1.521046	NA	1.602085	1.85971525
MTDH	-0.9956072	3.5223122	1.8322896	7.3256462	8.9875249	1.5582818	5.729929	1.1354009	-0.104961	3.2212018222222225
SCOC	-0.9949628	2.7688732	-4.430638	0.6682806	0.2759493	1.1990068	-4.08284	NA	-0.945178	-0.6926886125
MRPL32	-0.9948087	2.6723687	1.2590438	-1.0910705	-1.3615747	-2.11439	-0.429025	NA	1.319302	-0.09251930000000014
KCMF1	0.994768	-0.6070628	-4.3933542	-5.1877669	-1.8981747	0.2039678	-4.502489	NA	2.035355	-1.6693446
THSD7B	0.9947556	-0.1482394	-1.9763679	NA	1.1503051	-0.2667157	0.385008	NA	1.427044	0.22368424285714283
PBX3	-0.9944442	-1.5726147	-0.1525263	2.4039734	2.0183459	-0.1576495	0.818242	-1.8229973	2.930353	0.38563136666666664
DMRT3	-0.9943578	0.717908	3.0509931	-0.9708427	-1.2964565	-2.5353122	-0.137243	NA	3.151572	0.12328261250000006
PIPOX	0.9941507	0.7712941	3.118844	0.6324267	2.9406175	-0.1643527	-0.465641	NA	2.029308	1.2320809125
PFKFB4	-0.9941206	-1.4008083	3.0340959	0.4708424	-5.3230493	0.4772635	2.00765	-1.7151886	-0.595414	-0.44874766666666666
RCHY1	-0.9939133	-1.946877	-5.5667986	-5.4708622	-1.5686327	-0.7971023	-5.449611	-2.7107993	-2.716352	-3.0245498222222227
RPS3	0.9938886	-1.578401	-4.6504837	-3.7877609	-1.4289019	-2.2393751	0.273567	-0.8184157	3.438478	-1.0886005222222221
LINC01133	-0.9938712	-0.8695693	NA	-6.2053044	-4.2617872	-0.2096143	NA	NA	NA	-2.5080292799999997
NUP54	-0.9936634	-3.5120396	-4.4078889	-1.8042517	-1.9624062	-1.1717541	-1.056624	NA	-2.001648	-2.1137844875
GS1-124K5.11	0.9934342	-4.2463326	NA	1.5380247	-1.8260885	-0.924208	NA	NA	NA	-0.8930340399999999
ABT1	-0.9932252	2.5539287	-4.5331096	-1.7973454	-5.338236	-1.5400971	-2.983458	NA	1.249339	-1.67277545
STAT6	0.9932147	-2.2864724	-3.937615	2.645688	-3.1697795	3.714377	-1.423951	-1.6236308	0.113017	-0.5527946666666667
SLC16A8	-0.9914926	0.0378343	2.256563	-2.1706671	1.2208273	0.4402713	1.069971	NA	1.731066	0.44929664999999996
GSTM3	0.9912667	-1.0051854	-0.452277	-2.2186781	-2.9419565	-1.4683957	-1.327492	1.449953	-0.132748	-0.7895014444444445
ART1	-0.9911271	1.2351722	1.3063371	0.2186342	1.5384588	-2.1056525	-0.815702	-1.4984178	1.806234	0.07710409999999997
ZNF428	0.9909878	1.0055598	2.816248	3.442539	-0.2717679	1.0812515	2.178278	-1.4845756	3.188733	1.4385837333333333
PIBF1	-0.9906177	-0.6504064	-3.3044137	-1.1424347	-2.5669441	1.339539	-1.702942	-2.0446023	1.417411	-1.0717123222222222
COL10A1	0.9905926	-3.1593542	2.3848171	-1.3924742	0.8092427	-0.300151	0.617785	-3.8751738	2.368707	-0.17288986666666664
LINC00339	-0.9905805	-2.1789582	0.2810767	-2.8308375	-0.4183567	-1.0793039	-1.584281	NA	NA	-1.2573201571428572
MATN1	0.9905551	-1.4852757	-0.7316132	-1.5939507	-0.3104016	-2.2431175	-0.246911	-1.5282583	0.113339	-0.7817371
PIP5K1P1	-0.9905348	NA	-0.4554013	1.0238374	NA	-1.3501357	-0.87859	NA	NA	-0.5301648800000001
RPS25	0.9904954	-3.6292698	-2.5894215	-1.0222387	-0.8657311	1.1898168	1.543655	0.8077607	1.535503	-0.22660335555555536
GOLGA1	-0.9902004	1.477566	-4.0255802	-5.8471033	-1.4951815	-1.2809942	-5.687681	-2.4724069	-0.869459	-2.3545600555555555
GRAMD1B	-0.9899863	-2.2346184	3.0836735	1.052559	-5.7437323	-0.3828392	3.766747	-1.9505721	1.383581	-0.22390975555555556
LINC01089	0.9889675	-2.928614	-2.1185946	-5.787161	-2.3541625	1.9546395	-4.927413	NA	NA	-2.1674768714285717
SIRPA	0.9888479	-3.1884981	3.9503467	5.8881783	0.4391188	2.0756021	4.199786	0.4221797	1.536571	1.8124591555555551
MPHOSPH6	-0.9881836	1.4440271	-4.0943752	-3.0455431	2.8841866	-1.7231233	-0.740958	-0.4140667	0.768304	-0.6566369111111112
GPN3	-0.9879762	1.5500001	1.705881	0.7496776	0.9308187	0.030259	0.164708	NA	-0.430608	0.46409502500000005
IQSEC3	0.9879547	-1.5428034	2.7054991	2.0722929	-0.4125895	-1.8095057	-0.928424	3.0407729	2.447386	0.7289536666666666
SNX16	-0.9878142	2.1881546	-3.7246151	0.9328715	0.4898469	1.692027	-0.513262	NA	0.823431	0.1125799625
KCNG4	0.9875287	-0.9700092	2.2632157	-2.3938416	2.3710487	-0.9760648	-1.866401	NA	1.655522	0.13387481249999997
CYP2B6	0.9871072	-2.195214	-5.2293912	-3.9504722	-6.2102878	-1.5205749	-10.211258	NA	0.095817	-3.5292842375
RPL3	0.9870697	-2.2446097	-0.5447843	-0.830063	-0.3671064	-1.4127094	-1.986991	NA	3.56292	-0.35453426249999986
ASTL	0.9870064	NA	0.0799353	1.8358696	NA	-0.1715646	-1.661972	NA	1.822752	0.48200445
RARA-AS1	-0.9869269	0.3876554	NA	-3.3038034	-4.0627461	0.9820275	NA	NA	NA	-1.3967587
LAMB3	-0.9866436	1.0384933	-2.3205895	-0.9626552	-2.1335961	-0.3287235	-0.356716	0.0724923	-2.013563	-0.8879445888888888
COL21A1	-0.9864271	0.3173641	1.747992	1.0820745	1.0389308	-2.5465664	-0.654643	-1.7978	0.185675	-0.17926667777777783
FOLH1	0.986032	5.3491506	NA	5.4097079	7.5395612	2.4892467	NA	NA	3.05051	4.137368066666666
PHACTR3	-0.9859022	-3.3192021	0.6771902	0.305977	-3.4734822	0.7702897	0.068719	NA	1.775523	-0.52261095
CHD2	-0.9858859	-4.1485843	-2.5165313	2.0978354	-1.2092239	3.3411465	1.048726	-1.291197	-0.503826	-0.4630600555555555
DNAH17	0.9854233	1.4860016	2.2105206	0.9751439	2.3040655	0.8700915	-0.403951	-0.8168885	1.963879	1.0638095444444446
REL	0.9844677	-2.921246	-1.2839966	3.2330588	1.0042411	-0.2777191	5.437525	1.3309382	-0.831032	0.7418041222222223
TET2	0.9843382	2.5437685	-3.6963363	-0.9812374	-1.0817113	0.6468583	-0.551297	NA	0.420753	-0.214358
NLRP8	-0.9838214	-1.4247233	0.8584909	-2.1494956	-0.8818289	NA	-1.363393	NA	1.623337	-0.6173477571428572
ZNF667-AS1	0.9835717	NA	-2.7291209	2.3728703	1.6942089	1.9584224	2.315015	NA	NA	1.0991612333333334
SNTB1	-0.9835481	-1.2173765	3.9975453	1.7584635	1.6371206	-1.5413179	3.266997	1.9722086	-1.345633	0.8382732777777777
RIMKLA	0.9834255	3.8152617	-2.313463	-4.1167798	1.2104943	-0.4695451	-6.373606	NA	-0.328663	-0.949109425
LBR	-0.9833812	-0.7667385	-4.0235781	0.4660482	1.493036	-0.7775741	0.870355	-1.4247233	1.752562	-0.37711044444444436
USMG5	-0.9831601	2.5201083	-5.1017387	-4.2731069	-0.8876781	-4.0186093	-0.370845	NA	-2.800653	-1.98946035
TMEM27	-0.9815521	1.1751064	-1.4593548	-2.4991117	-0.2094516	-1.3942921	-2.428302	NA	2.085243	-0.7139643625000001
CEP250	-0.9811759	-1.0963281	-3.4814805	3.6392365	1.1263467	0.8986641	-0.718487	-1.627075	2.908818	0.07427986666666664
ULBP2	-0.9811506	-2.0201481	-0.3619139	-0.8303613	1.1767243	-2.1620955	-1.061991	NA	2.024625	-0.5270388875
FUNDC2	0.9811146	-3.082084	-3.0967362	-3.6847972	1.5090905	-1.4985582	-3.214926	NA	1.757494	-1.2911753125000003
WDR60	0.9810707	-3.2278458	-2.5488719	0.2691178	-5.1719358	5.0514618	-2.075882	NA	-1.603887	-1.0408465249999999
C11orf65	-0.9808356	0.7654943	-0.5408454	-0.2726365	1.7138301	-0.5365216	-3.577721	NA	-1.166028	-0.5744079625
CYP1A1	-0.9807228	1.6375244	1.7973608	1.3175787	1.3816037	0.3191375	0.181513	1.7346995	1.549055	0.993083311111111
ZP3	-0.9801953	NA	-0.7828661	-2.3349446	NA	-1.9824879	-4.552563	NA	1.242533	-1.5650873166666666
HEATR9	0.979853	-0.9438074	-0.1961206	1.3602199	1.7292699	0.5835748	-1.584011	NA	NA	0.27556837142857143
ZFYVE21	0.9792907	0.9338086	NA	-0.5999988	-0.2591442	-3.0751979	NA	NA	-0.808286	-0.4715879333333333
TMEM219	-0.9790974	2.1739151	-0.9935235	-1.1656914	-1.8909666	0.3527897	-0.807198	NA	0.471702	-0.35475876250000005
COL6A5	0.9789361	2.5124494	0.0355515	1.8614239	1.5786876	0.3047467	-0.285718	NA	NA	0.9980110285714285
TSC2	0.9788223	-2.7297133	-2.8706112	-2.4953128	-2.6059943	-0.2850128	-2.867256	1.4666166	-1.014808	-1.380363277777778
DCT	0.9784639	-1.1043242	1.2764087	4.7707165	-2.7317039	-2.4240967	-3.013709	-1.9885417	1.703573	-0.2814681555555556
PPP4C	0.9781122	4.3361841	0.5147716	1.9110906	-0.2895295	1.6388177	-0.045543	-0.2962672	1.329473	1.1196788333333332
ELP6	0.9780409	2.5079796	0.0040638	-2.558856	1.2572031	-2.2751755	1.223755	NA	NA	0.16243012857142852
CDHR2	-0.9773157	-1.2178928	-0.982708	-0.0485413	-4.063852	1.7510928	-2.177067	NA	NA	-1.102326285714286
FNDC8	0.9772985	1.4829105	0.3334293	0.8181913	-1.0255079	-0.732423	-0.998552	NA	1.699506	0.3193565875
NDC80	-0.9767315	1.573827	-1.8823932	1.250712	1.7061661	-1.0274494	2.656397	1.2821338	2.499845	0.7869452000000001
ZNF681	-0.9756634	-2.0892142	-3.9627726	-9.0105081	-0.5741462	1.3980275	-6.983174	NA	-2.957195	-3.14433075
SLC22A2	0.9756183	-2.0010584	-1.4394098	1.8927746	1.2698246	-0.7532093	-0.114127	-0.1007725	2.044166	0.19708961111111115
PHF13	0.9752424	1.2708663	1.8860282	4.747013	2.6251473	-1.3942339	3.738269	NA	1.817106	1.9581797875
STK38L	0.9750819	1.7516132	-4.5687691	-5.2654078	-0.6936474	-0.5850024	-7.306877	-1.4838817	-2.206303	-2.1536881444444447
COPS6	-0.9745909	3.9975074	-0.9952032	5.774537	-0.897068	0.0751713	-1.136618	-1.3223204	-1.51201	0.3343783555555556
CD1C	0.9745253	-4.8847193	-1.5899617	2.0570383	-0.8808051	-0.7172694	2.983574	-0.6141788	0.382118	-0.25440874444444456
AK5	0.9745171	-3.0373206	-1.4764224	2.2684689	0.7872285	-1.1155214	-0.743614	NA	2.048369	-0.03678686250000002
PRKCQ	-0.9743992	-2.5942635	0.2151776	4.606063	1.4758691	-0.7766079	3.589956	2.8692461	-0.50583	0.8783568
HTR1B	0.9742536	1.2667931	3.6911875	-3.1507928	-2.8769639	-1.4479747	2.495015	-2.9274011	0.80451	-0.1301525888888889
NT5C1A	0.9741406	-0.7388194	2.5105945	-0.6049551	2.1658178	-1.354031	-2.099198	NA	1.70989	0.320429925
SEC16A	0.9739818	2.9231476	-0.6795557	4.3434543	3.4008556	-1.4327654	9.164488	1.4738557	-1.323298	2.0937959888888886
ADGRA1	0.9735548	-0.8663038	3.1294599	-0.3614038	-1.1489114	2.075035	-2.226537	NA	NA	0.2249848142857143
KIF18A	-0.9734336	1.0615442	-1.0793402	0.9166922	-1.3594654	1.1756556	3.733223	NA	1.167456	0.5802914750000001
LRBA	-0.973325	2.2156231	-5.1219521	-2.8994467	0.0369451	-1.1169268	-2.118165	-2.3172967	-1.972446	-1.5852211222222221
BCL2L12	0.9732242	0.4031732	-0.4755115	3.0626615	0.2586735	-0.9186283	3.971213	NA	1.262533	1.067167325
RAB26	0.9730749	2.8740095	3.1778062	1.6871872	-0.302123	-1.1304054	-1.630411	NA	-0.422422	0.65333955
ARHGAP1	0.9727913	4.0682891	1.4702301	3.1831098	4.5123554	2.8923744	5.345464	3.0375368	2.809358	3.143500988888889
RGS11	0.9724604	-1.3644565	1.3259624	-5.6553584	-3.6246695	0.5266706	-4.058423	-0.3123941	-1.861241	-1.5612721222222223
TUBA1A	-0.9721158	-0.3338053	4.4992429	3.7329621	5.3631288	-1.7909764	6.278809	0.8254683	2.074622	2.1863706222222223
PDCD4-AS1	0.9719763	-1.7346742	NA	0.0604236	-3.4462074	-1.1011164	NA	NA	NA	-1.04991962
NTSR2	0.9717681	1.0740692	0.4497004	-0.2792011	-1.1036023	-2.0832801	-1.470937	0.3990349	1.648427	-0.04378009999999999
FBXL18	-0.9713441	1.2178201	2.5359599	-3.1290726	0.3777794	-2.5431026	2.389455	NA	1.203258	0.13509413749999993
CHST12	0.971127	-2.3585375	5.9879997	6.4122035	2.1269927	0.3328316	2.768705	NA	-2.634439	1.700860375
CD180	-0.9709916	-3.3628752	0.02286	1.7346428	1.6523681	0.7393912	5.69111	2.0913113	1.920762	1.0576198444444445
FGFBP1	-0.97086	3.2162189	-2.4202175	-0.7603276	1.1142518	-1.8695187	0.516361	0.7624336	-4.987358	-0.5998907222222223
OPN1SW	0.9706268	2.2671184	-0.0424062	-1.0868262	0.5840236	-0.8218304	0.991733	-0.9729654	1.544544	0.3815575111111111
EPB41L2	-0.970491	2.0491797	0.4683105	5.5731858	1.9092268	-1.534004	3.193214	0.2121233	-1.286443	1.0682557888888888
C17orf75	0.9699751	-0.4558742	-3.5938818	-2.767267	-2.04495	-0.651941	-2.800938	-2.134789	-1.456904	-1.6596188777777778
PCNT	-0.9694738	-1.6206706	-1.2921538	-3.0739587	-0.6900635	1.2766837	-1.199479	-1.7570691	-1.427488	-1.1948525333333333
PDE1C	0.9692905	1.7912049	1.9762298	0.4257586	2.4183845	-1.6844099	4.144334	-0.8622971	1.239324	1.157535477777778
ICAM4	0.968967	1.4151457	4.8898296	3.707174	1.9242281	-0.1909228	3.969379	-3.0989311	2.698708	1.8092863888888888
